gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
NR5A2 (human),76,Dgat2;Piwil2;Ece1;St5;Lgals3;Herpud1;Vmo1;Chchd10;St3gal4;Plac8;Gja4;G0s2;Cdkn1a;Adamtsl2;Dnaja1;Mab21l2;Lrrn4cl;Gsta3;Diaph3;Dbi;Clock;Rbm3;Prex1;Sncg;Foxs1;Slc25a47;Fhl2;Mia;Pcsk6;Eln;Tmem14a;Sord;Aspa;Glul;Nrk;Hspa5;Hpgd;Adcyap1r1;Tcap;Add2;Xylt1;Nr1d1;Dhrs3;Aifm3;Deptor;C1qtnf3;Haus8;Sorbs1;Hsd11b2;Smtnl2;F13a1;Tmem52;Psmb8;Sh3bp2;Lepr;Ccl7;Ppp1r1b;Tspan4;Ano2;A4galt;Rgs7;Wnt2;Clmp;Hspa1b;Cyb561;Fmo1;Fmo2;Ccl11;Itpr3;Klf2;Clec2d;Slc24a5;Tnnt2;Tns3;Tsc22d3;Cutc,0.43311,-0.31808,-0.435032,-0.1984,0.11503,-0.007605,0.22675,0.094445,-0.004381,0.198693,-0.00187,-0.132248,0.107537
MIR133B (human),44,Klf11;Mmp14;Hsd11b2;Tmem52;Kcna6;Slc27a1;Jam2;Slc38a1;Lepr;Lingo1;Fhl2;Ece1;Ccl7;Tspan4;Pcsk6;Socs2;Herpud1;Rgs7;Bmp4;Serpine1;Creb3l1;Plac8;Cyb561;Ahsg;Tmem229b;Gpr146;Adamtsl2;Aifm3;Efhd1;Inmt;Klf2;Mab21l2;Cebpd;Sost;Aqp1;Ezr;Cutc;Svil;Lmo2;Comp;Cabp1;Idi1;Dtx4;Top1mt,0.418548,-0.256471,-0.438682,-0.073462,0.109035,-0.053843,0.288432,0.162077,-0.043717,0.299665,0.053019,-0.132989,0.2607
NFYA (mouse),31,Sdf2l1;Cox6b2;Slco3a1;Slc9a3r1;Adamts14;Slc10a6;Herpud1;Trdmt1;Ahsg;Tmem229b;Serpina3c;Rfc3;Arrdc4;Ifit3;Pdk4;Magt1;Idi1;Myoc;Cyp2e1;Sh3bp2;Fam13a;Plekha6;Per3;Per1;Fdps;Cacnb4;Clec2d;Arntl;Esm1;Basp1;Hspa5,0.414305,-0.278999,-0.501969,-0.036698,-0.132805,-0.306226,0.067738,0.135307,-0.085781,0.312146,-0.108126,-0.29155,0.101117
ZNF281 (human),22,Cadm1;Klf11;Hsd11b2;Sh3bp2;Plekha6;Ppp1r1b;Adcyap1r1;Marveld1;Sox12;Creb3l1;St3gal4;Gja4;Adm;Cebpd;Ddit4l;Glul;Faim2;Pdia6;Arhgap18;Aldh3b1;Hspb7;Top1mt,0.411203,-0.331178,-0.655372,-0.057277,0.080025,-0.138985,0.335711,0.029459,-0.197162,0.285636,-0.095015,-0.315252,0.20449
NFATC3 (mouse),33,Cdc25b;Hprt;Herpud1;Vmo1;Dio2;Mab21l2;Cebpd;Aqp1;Lmo2;Gsta4;Gsta3;Sncg;Lefty1;Fabp4;Hp;Ky;Lingo1;Taf1c;Fdps;Isg15;A4galt;Cybrd1;Cacnb4;Sost;Tnnt2;Cutc;Gm765;Pdia6;Arhgap18;Arhgap20;Ncam1;Agap2;Dpp4,0.411182,-0.360022,-0.544556,-0.149054,-0.16312,-0.328791,0.036698,0.05116,-0.147741,0.217789,-0.143012,-0.343016,0.07835
SP1 (mouse),51,Chst1;Bhlhe41;Cox6b2;Npas2;Slc9a3r1;Trim67;Adamts14;Egr3;Nfil3;Pnpla2;Tbx20;Trdmt1;Tef;St3gal4;Nr1d2;G0s2;Tmem229b;Cpt1a;Rasd2;Lonrf1;Hlf;Prex1;Sncg;Klf11;Hsd11b2;F13a1;Tmem51;Slc38a1;Hsp90aa1;Nova1;Socs2;Cpt2;Wnt4;Sox12;Cntfr;Hspa4l;Prdx6;Stmn1;Pax1;Gpr146;Cdh4;Itpr3;Klf2;Sost;Ezr;Basp1;Arhgap20;Hspa8;Arap2;Agap2;Camk2b,0.408538,-0.261376,-0.432317,-0.060927,0.005095,-0.163031,0.191991,0.147162,-0.006181,0.285624,-0.022828,-0.1752,0.130178
HINFP (human),75,Hpgd;Plscr2;Mbd1;Cox6b2;Kcna2;Slc27a1;Spp1;Ece1;Cpne7;Adcyap1r1;Tcap;Cbs;Tef;St3gal4;Nr1d2;Bcam;Plac8;Gja4;Timp4;G0s2;Aqp1;Mthfd1l;Sorbs1;Ptn;Lmo2;Lox;Dbi;Top1mt;Lonrf1;Klf15;Hsd11b2;Cyp2e1;Tmem52;Pigz;Psmb8;Zbtb16;Has1;Lepr;Me3;Nova1;Fhl2;Tmem86a;Foxf1;Prg4;Ppp1r1b;Tspan4;Per3;Per2;A4galt;Rgs7;Clmp;Sytl5;Cyp1b1;Stmn1;Cyb561;Eln;Fmo4;Anxa8;Esrrg;Cacnb4;Ankrd12;Itpr3;Clec2d;Aspa;Slc24a5;Sema3e;Arntl;Ezr;Tsc22d3;Fibin;Fam180a;Nrk;Sash1;Hspa8;Hspb7,0.407582,-0.310452,-0.463579,-0.195761,0.09713,-0.039351,0.209311,0.004585,-0.138796,0.137925,-0.011307,-0.167303,0.145809
ARID3A (mouse),28,Mettl7a1;Jam2;Cirbp;Rnf144a;Bst2;Pld1;Bcam;Ahsg;Adamtsl2;Lyz2;Dnaja1;Meox1;Hsp90aa1;Ctla2a;Dbf4;Zfp119b;Stbd1;Bmp4;Psrc1;Prdx6;Pax1;Ccl11;Tnmd;Nes;Itpr3;Klf2;Sema3e;Arap2,0.403591,-0.306989,-0.530937,-0.092003,0.009301,-0.188819,0.231869,0.096602,-0.1036,0.342357,-0.020991,-0.192584,0.195858
MIR138 (human),31,Klf11;Cilp;Tcp11l2;Dgat2;Cxcl12;Sh3bp2;Trim67;Gria4;Arl4d;Ece1;Fndc5;Egr3;Tspan4;Pcsk6;Enpp6;Tnfaip2;Gfod2;Gja4;Eln;Fmo1;Pgf;Notch4;Apoc1;Aqp1;Glul;Meox1;Fam180a;Lmo2;Comp;Basp1;Hspb7,0.401242,-0.260266,-0.434808,-0.072624,0.140976,-0.096088,0.373957,-0.01871,-0.201855,0.180107,0.126753,-0.117418,0.326
MZF1 1-4 (human),58,Larp6;Chst1;Mbd1;Cdc25b;Kcnd3;Trim67;Adamts14;Egr3;Bst2;Tcap;Enpp6;Rarres1;Ccnb1ip1;Cyp26b1;Dapk1;Gfod2;Ptx3;Bcam;Gja4;G0s2;Tmem229b;Adamtsl2;Fkbp5;Adamts4;Aqp1;Mthfd1l;Lox;Clock;Hlf;Lum;Klf11;Tmem51;Psmb8;Sh3bp2;Slc25a47;Fam13a;Ephb2;Plekha6;Fndc5;Mia;Cd55;Bmp4;Wnt2;Cntfr;Anxa3;Adm;Gpr146;Esrrg;Fam107a;Inmt;Itpr3;Tsc22d3;Nme3;Aldh3a1;Csf2ra;Aldh3b1;Agap2;Ccbe1,0.400514,-0.316088,-0.478959,-0.151573,0.084425,-0.06379,0.256326,0.032382,-0.113086,0.173636,0.073128,-0.074969,0.225753
NR3C1 (mouse),33,Plscr2;Mbd1;Slco3a1;Spp1;Adcyap1r1;Dapk1;Adh1;Ahsg;Angptl4;Dio2;Por;Ifit1;Tlr4;Wif1;Hsph1;Myoc;F13a1;Sh3bp2;Pabpc1l;Ctsk;Snx8;A4galt;Trdn;Mmp3;Thrsp;Gm6710;Sytl5;Creb3l1;Eln;Fmo4;Smpdl3b;Gm765;Ncam1,0.397534,-0.363521,-0.576095,-0.151173,0.034013,-0.234614,0.24696,0.030232,-0.148822,0.206913,-0.030515,-0.235765,0.201951
APEX1 (human),26,Smpd3;Jam2;St5;Mia;Camkk2;Herpud1;Taf1c;Isg15;Ccnb1ip1;Add2;Sytl5;Cyp1b1;Stmn1;Mrap;Ahsg;Cybrd1;C1qtnf3;Selenbp1;Uba52;Mthfd1l;Ifit1;Ifit3;Lmo2;Cabp1;Arap2;Plaur,0.396712,-0.352349,-0.536328,-0.165299,0.041876,-0.171481,0.300702,0.044363,-0.177746,0.278769,-0.042124,-0.236611,0.180893
HOXA5 (human),50,Larp6;Plscr2;Sdf2l1;Slc27a1;Gria4;Ece1;Slc10a6;Vmo1;Fbn1;Htra4;Dapk1;Ptx3;Nr1d1;Nr1d2;Dio2;Fkbp4;Pgf;Cdc14a;Rfc3;Cpt1a;Arrdc3;Vgll3;Meox1;Magt1;Svil;Sorbs1;Cst6;Dbi;Plaur;Wee1;Rbm3;Hp;Tmem86a;Pla2g2e;Thrsp;Wnt2;Psrc1;Clmp;Cyb561;Ccl11;Tmem14a;Cybrd1;Cacnb4;Notch4;Slc24a5;Ptgfr;Rhoc;Cxcl2;Cxcl5;Camk2b,0.383664,-0.2736,-0.406711,-0.122556,0.110064,-0.014762,0.239596,-0.044502,-0.240566,0.134508,0.054293,-0.104638,0.214926
SND1 (human),30,Klf11;Fabp4;Cyp2e1;Hp;Spp1;Slc25a47;Pabpc1l;Ccl7;Mia;Ppp1r1b;Per2;Cd55;Ccnb1ip1;Vcan;Ptx3;Tef;Fmo3;Tmem229b;Adamtsl2;Rspo1;Fkbp5;Clec2d;Aqp1;Ezr;Rhoc;Fibin;Arap2;Agap2;Cxcl5;Dpp4,0.383199,-0.430226,-0.726089,-0.193492,-0.047027,-0.268193,0.141335,-0.072046,-0.270527,0.16971,-0.117694,-0.311156,0.073975
MAX (human),64,Larp6;Bhlhe41;Dgat2;Mbd1;Slc27a1;Kcnd3;Ece1;Egr3;Nfil3;Herpud1;Cbs;Tef;St3gal4;Nr1d2;G0s2;Angptl4;Tmem229b;Angptl2;Adamtsl2;Fkbp5;Pgf;Cpt1a;Selenbp1;Dnaja1;Apoc1;Arrdc4;Svil;Sorbs1;Rasd2;Idi1;Dbi;Wee1;Clock;Klf11;Klf15;Hsph1;Myoc;Tmem51;Psmb8;Sh3bp2;Slc38a1;Lingo1;Me3;Fhl2;Ppp1r1b;Per3;Per1;Cd55;Fam174b;Rgs7;Bmp4;Cntfr;Serpine1;Stmn1;Cyb561;Gpr146;Ankrd12;Tnnt2;Ezr;Nme3;Csf2ra;Aldh3b1;Cxcl2;Nt5dc2,0.380271,-0.298976,-0.445214,-0.123596,0.081295,-0.050372,0.233207,-0.042845,-0.174754,0.098353,-0.008523,-0.170404,0.121398
TCF4 (human),83,Plscr2;Kcna6;Jam2;Arl4d;Ece1;Enpp2;Ccnb1ip1;Cytl1;Trdmt1;Ptx3;Plac8;Gja4;G0s2;Dio2;Cpt1a;Mab21l2;Svil;Lrrn4cl;Gsta4;Diaph3;Lox;Plaur;Gap43;Clock;Lum;Hsph1;Rnaseh2b;Fam13a;Me3;Pabpc1l;Chordc1;Mia;Socs2;Per2;Per1;Klhl13;Mmp3;Bmp4;Cpt2;Emb;Cybrd1;Esrrg;Kcnj15;Sord;Dhcr24;Aspa;Glul;Sash1;Aldh3a1;Dtx4;Cdc25b;Ttc39b;Cry1;Nr1d1;Hmgcs2;Tlr4;Ptn;Lmo2;Cldn1;Slc38a1;Lepr;Ccl7;Ano2;Camkk2;Cd55;Cd74;A4galt;Vcan;Il6;Wnt2;Tspyl5;Cyb561;Fmo2;Fmo3;Fmo4;Cacnb4;Itpr3;Slc24a5;Sema3e;Manf;Fibin;Plcxd3;Ncam1,0.379088,-0.22912,-0.354713,-0.0979,0.090776,-0.011752,0.188767,0.149968,0.026292,0.256668,0.053319,-0.074556,0.185548
TFAP2C (human),33,Klf11;Hsd11b2;Smtnl2;Cdc25b;Cxcl12;Slc25a47;Slc9a3r1;Osgin1;Tnfrsf25;Cpne7;Egr3;Spon2;Tspan4;Creld2;Per2;Tcap;Taf1c;Bmp4;Thrsp;Wnt4;St3gal4;Cyb561;Gpr146;Adamtsl2;Cacnb4;Cdc14a;Kcnj15;Cpt1a;Tns3;Lmo2;Aldh3a1;Cabp1;Csf2ra,0.373445,-0.276046,-0.476726,-0.045025,0.040282,-0.17933,0.222541,0.097399,-0.096723,0.321015,0.03956,-0.119034,0.263402
TBP (human),57,Ch25h;Plscr2;Spp1;Trim67;Ttc39b;St5;Rnf144a;Gspt2;Slc10a6;Tcap;Enpp6;Htra4;Etv4;Cdkn1a;Deptor;Dio2;Fkbp5;Cdc14a;C1qtnf3;Slc4a10;Cpt1a;Mab21l2;Vgll3;Pdk4;Gsta3;Postn;Diaph3;Megf10;Gap43;Hlf;Hsph1;Myoc;Fabp4;Cyp2e1;Sh3bp2;Fam13a;Me3;Chordc1;Spon2;Socs2;Ctsk;Rftn1;Mmp3;Tspyl5;Anxa3;Mrap;Cybrd1;Esrrg;Clec2d;Slc24a5;Sema3e;Fibin;Fastkd3;Npy1r;Ncam1;Dtx4;Pik3ip1,0.365841,-0.263855,-0.392876,-0.104249,0.089286,-0.033703,0.241606,0.101986,-0.049988,0.253575,0.008855,-0.149755,0.152391
NFYA (human),58,Mthfd2;Ch25h;Plscr2;Slco3a1;Cdc25b;Slc27a1;Slc9a3r1;Bok;Ccnb1ip1;Dapk1;Cry1;Tef;Coq10b;Plac8;Adamtsl2;Fkbp5;Fkbp4;Dnaja1;Haus8;Hmcn1;Arrdc4;Ifit1;Ifit3;Faim2;Lmo2;Postn;Dbp;Gap43;Rbm3;Lum;Myoc;Lefty1;Fabp4;Me3;Prg4;Creld2;Rftn1;Taf1c;Fdps;Klhl13;Bmp4;Vcan;Pik3r3;Cpt2;Hspa1b;Emb;Fmo4;Gpr146;Esrrg;Cys1;Arntl;Tsc22d3;Fastkd3;Esm1;Arhgap18;Hspa5;Hspa8;Nt5dc2,0.364189,-0.28672,-0.423458,-0.129541,0.033155,-0.108184,0.162507,0.077469,-0.058782,0.234357,0.063701,-0.071629,0.231384
HMGA1 (mouse),20,Mettl7a1;Rapgef5;Lgals3;Ahsg;Col27a1;Selenbp1;Cst6;Atp1b1;Gsta4;Cldn1;Fabp4;Hp;Plekha6;Snx8;Il6;Ddit4l;Tnnt2;Esm1;Aldh3a1;Dtx4,0.363237,-0.404073,-0.655416,-0.106212,-0.040836,-0.286379,0.187103,-0.070119,-0.314308,0.165459,-0.111422,-0.366919,0.107309
NFIC (human),91,Mthfd2;Ch25h;Plscr2;Mmp14;Bok;Txnip;St5;Herpud1;Chchd10;Etv4;Trdmt1;Tef;Plac8;Ahsg;Cdkn1a;Arrdc4;Ifit1;Ifit3;Meox1;Svil;Atp1b1;Dock10;Lox;Dbi;Dbp;Lonrf1;Gap43;Rbm3;Lum;Prex1;Foxs1;Fhl2;Fndc5;Tmem86a;Mia;Foxf1;Spon2;Per1;Trdn;Pik3r3;Cpt2;Creb3l1;Emb;Esrrg;Dhcr24;Nes;Uba52;Arntl;Aldh3a1;Aldh3b1;Hspa5;Hspa8;Cxcl5;Cdc25b;Slc27a1;Rasgef1b;Cry1;Xylt1;Nr1d1;Coq10b;Hmgn2;Pgf;Magt1;Sorbs1;Lmo2;Rasd2;Idi1;Hsd11b2;Myoc;Lefty1;Fabp4;Sh3bp2;Crnde;Plekha6;Prg4;Tspan4;Rftn1;Cd55;Fdps;Pla2g2e;Hspa1b;Cyb561;Fmo4;Cacnb4;Inmt;Tnmd;Manf;Tsc22d3;Arhgap18;Agap2;Nt5dc2,0.361507,-0.281937,-0.404948,-0.135838,0.07957,-0.023371,0.191734,0.027896,-0.09616,0.139575,-0.013545,-0.108195,0.113456
STAT5B (human),27,Rapgef5;Psmb8;Gria4;Ece1;Ccl8;Chordc1;Gspt2;Acaa2;Vcan;Sytl5;Plac8;Ahsg;Tmem229b;Cdkn1a;Dio2;Rhobtb1;Kcnj15;Clec2d;Adamts4;Arrdc3;Npy1r;Nrk;Dock10;Postn;Lpl;Hspa8;Dbi,0.358786,-0.037899,-0.2509,0.207952,-0.000855,-0.220005,0.215505,-0.135388,-0.319701,0.061665,0.223398,0.010203,0.418553
NFKB1 (human),89,Mbd1;Kcna2;Trim67;Txnip;Ece1;St5;Slc10a6;Vmo1;Enpp2;Chchd10;Ccnb1ip1;Cytl1;Dapk1;Ptx3;Cbs;Tef;Ahsg;Adamtsl2;Fkbp5;Apoc1;Mab21l2;Aqp1;Svil;Dbi;Lonrf1;Rbm3;Cxcl12;Cox4i2;Pabpc1l;Fhl2;Ephb2;Fndc5;Mia;Per3;Per2;Bmp4;Creb3l1;Gpr146;Cys1;Erf;Fam107a;Dhcr24;Aspa;Ezr;Aldh3a1;Aldh3b1;Cxcl5;Cox6b2;Smpd3;Spp1;Osgin1;Cirbp;Egr3;Rarres1;Fbn1;Add2;Dhrs3;Aifm3;Hmgn2;C1qtnf3;Adamts4;Cst6;Cabp1;Megf10;Klf11;Hsd11b2;Lefty1;Tmem51;Sh3bp2;Has1;Ccl7;Ppp1r1b;Tspan4;Camkk2;Col5a3;Rgs7;Vcan;Il6;Rspo1;Igfbp3;Cacnb4;Inmt;Klf2;Manf;Tnnt2;Rhoc;Dpp4;Pik3ip1;Camk2b,0.355998,-0.276857,-0.394537,-0.16631,0.07914,-0.061506,0.199297,0.032057,-0.090108,0.163728,-0.005014,-0.128154,0.133771
CACYBP (human),37,Sncg;Chst1;Tmem52;Cdc25b;Cxcl12;Rasl11a;Sh3bp2;Kcnd3;Lepr;Tnfrsf25;Lcn8;Ephb2;Fndc5;Egr3;Mia;Ppp1r1b;Spon2;Tspan4;Cd55;Col5a3;Chchd10;Tnfaip2;Cbs;Cyp1b1;Nr1d1;Gja4;Gpr146;Aifm3;Fkbp5;Hmgn2;Apoc1;Adamts4;Svil;Faim2;Hoxa10;Aldh3b1;Hspb7,0.350995,-0.127295,-0.309816,0.07606,0.05107,-0.122257,0.243231,-0.299925,-0.491523,-0.10179,0.045955,-0.152515,0.252093
POU1F1 (human),26,Lum;Fabp4;Hp;Spp1;Fam13a;Ccl8;Chordc1;Snx8;Ccnb1ip1;Trdn;Fmo2;Dio2;Esrrg;Rfc3;Slc4a10;Tnmd;Aspa;Sema3e;Arrdc3;Ptgfr;Tlr4;Fibin;Postn;Diaph3;Lpl;Plaur,0.346779,-0.293436,-0.501145,-0.058395,-0.06451,-0.297458,0.134411,0.053343,-0.201014,0.242422,0.015917,-0.18016,0.201728
PGR (human),29,Klf15;Hsph1;Hp;Sh3bp2;Cox4i2;Ephb2;Ttc39b;Cd55;Ccnb1ip1;Acaa2;Mmp3;Sytl5;Stmn1;Anxa3;Ahsg;Fmo4;Cybrd1;Inmt;Tnmd;Adamts4;Arrdc4;Ifit3;Tsc22d3;Postn;Diaph3;Usp54;Lpl;Dtx4;Dbp,0.342598,-0.272718,-0.506313,-0.081187,0.06988,-0.114066,0.245041,-0.079582,-0.295136,0.113474,-0.071892,-0.292998,0.109299
WT1 (human),60,Larp6;Bhlhe41;Tcp11l2;Dgat2;Mbd1;Cox6b2;Slco3a1;Kcna2;Cdc25b;Npas2;Kcnd3;Arl4d;Ttc39b;Egr3;Adcyap1r1;Nfil3;Pnpla2;Chchd10;Tnfaip2;Add2;Cbs;Nr1d1;Nr1d2;Angptl4;Tmem229b;Adamtsl2;Por;Atp1b1;Prex1;Klf11;Hsd11b2;Myoc;Pigz;Lepr;Hsp90aa1;Lingo1;Nova1;Fndc5;Mia;Foxf1;Spon2;Tspan4;Per3;Per2;Col5a3;Taf1c;Klhl13;Acaa2;Thrsp;Wnt4;Psrc1;Hspa1b;Cdh4;Ankrd12;Sord;Klf2;Smpdl3b;Ezr;Slc2a1;Camk2b,0.335025,-0.227462,-0.376108,-0.075592,0.107563,-0.069186,0.240946,0.024102,-0.15196,0.187153,-0.054207,-0.245324,0.117179
PPARG (human),68,Rapgef5;Kcna2;Ece1;St5;Herpud1;Vmo1;Ccnb1ip1;Dapk1;Ptx3;Tef;Cdkn1a;Fkbp5;Mab21l2;Ifit3;Lrrn4cl;Dock10;Top1mt;Plaur;Hsph1;Cxcl12;Fam13a;Lingo1;Cox4i2;Me3;Fhl2;Fndc5;Mia;Taf1c;Klhl13;Acaa2;Psrc1;Cyp1b1;Tmem14a;Uba52;Aspa;Ezr;Fam180a;Cxcl5;Smpd3;Gspt2;Pnpla2;Rarres1;Nr1d1;Timp4;Hmgn2;Selenbp1;Adamts4;Por;Magt1;Hoxa10;Cabp1;Idi1;Fabp4;Sh3bp2;Tspan4;Fdps;A4galt;Hspa1b;Fmo2;Ccl11;Clec2d;Slc24a5;Fibin;Esm1;Slc2a1;Ncam1;Pik3ip1;Camk2b,0.331388,-0.245272,-0.381491,-0.104919,0.038729,-0.087218,0.18798,0.024693,-0.117465,0.159371,0.086116,-0.055441,0.238901
USF2 (human),95,Larp6;Ch25h;Plscr2;Chst1;Mbd1;Kcna2;Tnfrsf25;Ece1;Herpud1;Pld1;Cbs;Tef;St3gal4;Bcam;G0s2;Tmem229b;Angptl2;Cdkn1a;Adamtsl2;Fkbp5;Cpt1a;Dnaja1;Apoc1;Mthfd1l;Arrdc3;Ifit1;Dbp;Lonrf1;Lum;Sncg;Hsph1;Cox4i2;Me3;Creld2;Pcsk6;Socs2;Per3;Per2;Per1;Taf1c;Klhl13;Fam174b;Creb3l1;Ankrd12;Kcnj15;Sord;Dhcr24;Uba52;Aspa;Smpdl3b;Sost;Arntl;Aldh3a1;Aldh3b1;Cxcl2;Hspb1;Bhlhe41;Slc27a1;Osgin1;Ttc39b;Gspt2;Tcap;Pnpla2;Nr1d1;Nr1d2;Aifm3;Hmgn2;Cdc14a;Selenbp1;Rasd2;Wee1;Klf11;Klf15;Myoc;Fabp4;Tmem51;Sh3bp2;Ccl8;Ppp1r1b;Rftn1;Camkk2;Cd55;Rgs7;Serpine1;Stmn1;Cyb561;Fmo4;Ccl11;Sema3e;Tnnt2;Tsc22d3;Csf2ra;Pik3ip1;Camk2b;Nt5dc2,0.329438,-0.242685,-0.354788,-0.121917,0.086754,-0.037577,0.220417,-0.014739,-0.1024,0.109474,0.037337,-0.071792,0.164061
ZNF148 (human),47,Chst1;Cdc25b;Slc27a1;Kcnd3;Trim67;Lcn8;Cirbp;Egr3;Adcyap1r1;Tcap;Tnfaip2;Nr1d1;Nr1d2;Gja4;Dhrs3;Cdkn1a;Adamts4;Haus8;Svil;Faim2;Cadm1;Hsd11b2;Tmem51;Zbtb16;Cxcl12;S100a4;Sh3bp2;Lingo1;Ephb2;Ppp1r1b;Spon2;Tspan4;Snx8;Marveld1;Wnt2;Sox12;Serpine1;Pax1;Cyb561;Gpr146;Itpr3;Nme3;Pdia6;Aldh3b1;Hspb7;Cxcl5;Camk2b,0.326318,-0.20463,-0.40753,-0.039202,0.121688,-0.026005,0.314718,-0.067317,-0.262282,0.082725,-4.7e-05,-0.200679,0.197892
MYOG (mouse),37,Rapgef5;Kcnd3;Lcn8;Ech1;Tcap;Enpp6;Cytl1;Pld1;Nr1d1;Deptor;Serpina3c;Angpt2;Thbs1;Sncg;Smtnl2;Tmem51;Rnaseh2b;Cox4i2;Ephb2;Tmem86a;Isg15;Wnt4;Mrap;Eln;Ccl11;Notch4;Fam107a;Rhobtb1;Efhd1;Uba52;Sema3e;Sost;Ddit4l;Manf;Rhoc;Aldh3b1;Hspa8,0.313639,-0.28085,-0.494368,-0.066898,0.024687,-0.176273,0.233396,-0.10468,-0.321419,0.079409,0.032789,-0.107164,0.20734
SMARCA2 (human),39,Mmp14;Slc38a1;Ece1;St5;Chordc1;Ppp1r1b;Tspan4;Per1;Enpp6;Fdps;Ccnb1ip1;Pik3r3;St3gal4;Stmn1;Angptl2;Cdkn1a;Hmgn2;Igfbp3;Cacnb4;Fam107a;Mab21l2;Adamts4;Sost;Arntl;Mthfd1l;Hmcn1;Tnnt2;Tsc22d3;Svil;Sorbs1;Hoxa10;Diaph3;Cabp1;Aldh3b1;Idi1;Dbi;Dpp4;Pik3ip1;Nt5dc2,0.310572,-0.227457,-0.409177,-0.058312,-0.030493,-0.213774,0.13138,0.062297,-0.143452,0.255085,0.083115,-0.124942,0.257021
FOXL1 (human),99,Mthfd2;Sdf2l1;Rapgef5;Gria4;Arl4d;Bok;Piwil2;Lgals3;Slc10a6;Ccnb1ip1;Pld1;Trdmt1;Ptx3;Tef;St3gal4;Plac8;Cdkn1a;Fkbp4;Slc4a10;Dnaja1;Coch;Hmcn1;Arrdc3;Ifit1;Ifit3;Atp1b1;Wif1;Postn;Diaph3;Gap43;Hsph1;Foxs1;Ephb2;Chordc1;Pcsk6;Per3;Per2;Taf1c;Klhl13;Acaa2;Trdn;Pik3r3;Marveld1;Psrc1;Emb;Cybrd1;Kcnj15;Smpdl3b;Ddit4l;Fastkd3;Sash1;Aldh3b1;Hspa8;Cxcl2;Hspb1;Cxcl5;Hpgd;Tcp11l2;Slco3a1;Spp1;Ttc39b;Cpne7;Adcyap1r1;Nfil3;Add2;Nr1d1;Timp4;Pf4;Cdc14a;Angpt2;Rfc3;Por;Magt1;Cst6;Wee1;Klf15;Psmb8;Sh3bp2;Has1;Hsp90aa1;Ccl7;Ctsk;Camkk2;Cd74;A4galt;Vcan;Clmp;Hspa1b;Tspyl5;Stmn1;Anxa3;Mrap;Fmo2;Fmo3;Cacnb4;Rhobtb1;Clec2d;Sema3e;Ncam1,0.308383,-0.209526,-0.304396,-0.085984,0.054658,-0.049088,0.151487,0.098857,-0.027679,0.218939,-0.014601,-0.114778,0.101168
JUN (human),60,Hpgd;Hyou1;Mmp14;Tcp11l2;Cdc25b;Bok;Ttc39b;Slc10a6;Rarres1;Ccnb1ip1;Cytl1;Add2;Tef;Xylt1;Dhrs3;Pf4;Angpt2;Haus8;Aqp1;Ifit3;Tlr4;Svil;Lmo2;Gsta4;Plaur;Klf15;Fabp4;Has1;Leo1;Slc38a1;Nova1;Fndc5;Ppp1r1b;Pcsk6;Ctsk;Ano2;Per1;Klhl13;Il6;Sytl5;Stmn1;Cacnb4;Notch4;Kcnj15;Inmt;Sord;Klf2;Uba52;Glul;Nme3;Cutc;Esm1;Nrk;Aldh3a1;Plcxd3;Aldh3b1;Hspb1;Dpp4;Cxcl5;Pik3ip1,0.307911,-0.249265,-0.401456,-0.087457,-0.078719,-0.227223,0.041806,-0.070101,-0.191098,0.057808,0.058647,-0.112346,0.195127
E2F1 (human),83,Larp6;Plscr2;Mbd1;Kcnd3;Tnfrsf25;Txnip;St5;Vmo1;Chchd10;Tef;St3gal4;Adamtsl2;Fkbp4;Svil;Atp1b1;Gsta4;Wif1;Lox;Dbi;Dbp;Cxcl12;Lingo1;Me3;Dbf4;Fhl2;Ephb2;Foxf1;Creld2;Per2;Per1;Bmp4;Cpt2;Cyp1b1;Eln;Esrrg;Ankrd12;Arntl;Ezr;Glul;Sash1;Hspa8;Dtx4;Cxcl5;Bhlhe41;Cdc25b;Cpne7;Egr3;Adcyap1r1;Nfil3;Fbn1;Rasgef1b;Add2;Xylt1;Nr1d2;Dhrs3;Rasd2;Megf10;Wee1;Cadm1;Klf11;Klf15;Hsd11b2;Tmem51;Pigz;Sh3bp2;Lepr;Camkk2;Fdps;Wnt2;Clmp;Serpine1;Stmn1;Fmo1;Fmo4;Ccl11;Anxa8;Cacnb4;Rhobtb1;Efhd1;Itpr3;Nme3;Basp1;Arhgap18,0.30229,-0.175096,-0.310783,-0.0294,0.127194,0.026374,0.281048,0.014085,-0.111926,0.126116,-0.025095,-0.177884,0.105889
