gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
CBEPB (mouse),112,Fez1;Kcnb1;Rasl11b;Bmf;Kcnk1;Ip6k2;Txnip;Xbp1;Sphkap;Net1;Dync1i2;Herpud1;Pclo;Ccnb1ip1;Htra4;Slc41a1;Homer2;Armc2;Adcy7;Sncaip;Hipk2;Usp2;Dnajb4;Col27a1;Ifrd2;Apcdd1;Arrdc3;Sipa1l3;Cstad;Dock10;Hist1h2ae;Col6a6;Prex2;Rnft1;Mylk4;Tagln2;Stk35;Stbd1;Zbp1;Capn3;Mmp3;Mt2;Fam98b;Daam1;Sulf1;Abca8a;Enkur;Txnrd3;Pfn1;Gpm6a;Gpm6b;Nmb;Hist1h1c;Palld;Mettl7a1;Abcb1b;Bhlhe41;Hoxc10;Mecom;Ndst3;Osgin1;Ahsa1;Dlx5;Hnrnpa1;Ccdc80;Nav2;Fam71a;Rnd3;Hnrnpd;Gng2;Kitl;Pqlc3;Gramd1c;Col23a1;Snrpn;Rab20;Frmd4a;Tlr2;Rab6b;Gabrq;Hfe;Wnt16;Idi1;Hlf;Rfx2;Tmc7;Ptgs2;Mapkapk3;Upp2;Kif20b;Ppp1r3a;Cd14;Ptprd;Id3;Id2;Ndufv3;Rgs1;Serpine1;Mthfr;Tet1;Fmo2;Brd7;Sema4a;Igfbp5;Inmt;Serpini1;Tsc22d3;Stc2;Myoz2;Pdia6;Pik3ip1;Spry1,0.188848,-0.040406,-0.119255,0.025191,0.043738,-0.00559,0.114592,0.148442,0.071487,0.229929,0.069996,0.006522,0.130237
NFIA (human),68,Haghl;Ngef;Cryab;Pkig;Pdgfb;Hsph1;Sult1a1;F3;Pgm2l1;Fabp3;Slc25a34;Hr;Pipox;Pcyt2;Gstt1;Osgin1;Upp2;Ppp1r3b;Tmem86a;Ppp1r1b;Ifi30;Il16;Socs3;Ano1;Herpud1;Atoh8;Pak6;Chchd10;Rgs2;Cytl1;Prodh;Ttc22;Prelid2;Tef;Gng2;Fbxl22;Sv2a;Ndfip1;Cyb561;Gprasp1;Gramd4;Brd7;Fkbp5;Dgkd;Csf1;Papss2;Rcan1;Ndp;Lancl3;Phactr3;Asph;Lsp1;Ifrd2;Eif5a2;Glrx;Arrdc2;Vasn;Tnnt2;Maged2;Arl6ip5;Banp;Mlf1;Aldoa;Sgk1;Acvrl1;Rab6b;Espn;Hist1h1e,0.183018,-0.075393,-0.17825,0.010278,0.107625,0.0162,0.200838,0.051427,-0.023196,0.136639,0.104067,0.009567,0.180419
RELA (mouse),94,Scx;Ism1;Sphk1;Dusp8;Cdkl5;Pgm2l1;Npas4;Pcyt2;Bmf;Marcksl1;Cdc40;Rin3;Egr2;Hhip;Actr3b;Nrn1;Ypel2;Asb10;Gem;Pkdcc;Ets1;Plb1;Mknk2;Cd9;Adcy7;Plk2;Gnl1;Pqlc3;Rara;Tmem229b;Nampt;Adamtsl5;Csf1;Rab20;Col14a1;Dnajb4;Phactr3;Adamts8;Sik1;Mthfd1l;Klhdc8b;Hist3h2a;Zdhhc23;Cdk2ap1;Nol3;Rasd1;Rbm3;Chsy1;Stard3;Tmc7;Lrrc32;Tmem26;F3;Hr;Mmab;Hsp90ab1;Ide;Ccdc107;Pcsk4;Zfr;Rftn1;Per3;Per1;Pak3;Pak6;Rbm24;Lnx1;Parl;Tmem200b;Ier3;Tesc;Rel;Tm9sf1;Sema4a;Clec3b;Cys1;Cacnb2;Rcan1;Abhd11;Dhcr24;Slc24a4;Pfn1;Gpm6b;Banp;Tsc22d3;Rpusd4;Aldoa;Adrb1;Tgfb2;Rgs17;Smad6;Nr4a2;Nfkbia;Ncald,0.176017,-0.057801,-0.137499,0.038718,0.080426,-0.013135,0.165493,0.118216,0.043116,0.197906,0.003453,-0.068931,0.06379
FOS (human),59,Lum;Psmd9;Vwa3a;F3;Fabp3;Gk;Rasl11a;Osgin1;Ip6k2;Tspan15;Syt12;Upp2;Mfsd10;Dclk1;Mgp;Epb41;Ank3;Rgl1;Rassf3;Arsg;Cd14;Ptprd;Csdc2;Per2;Popdc3;Thsd7a;Asb10;Rgs2;Rrm2;Lnx1;Prr7;Asb5;Serpine1;Nr1d1;Gja4;G0s2;Smoc1;Sema4a;Csf1;Papss2;Ablim1;Rab20;Inmt;Dusp14;Uba52;Ccdc60;Slc24a4;Tnni3;Nipal4;Nceh1;Lman2l;Dpf1;Ankrd1;Gsta4;Pde7a;Hspa5;Plaur;Col8a1;Rbm3,0.170141,-0.041869,-0.148098,0.073045,0.045306,-0.05765,0.161538,0.128272,0.019281,0.211711,-0.007848,-0.122343,0.101393
Nkx3-2 (mouse),39,Ngef;Pkig;Gata3;Hsph1;Kcna2;Slc16a9;Kcnd3;Fbxo30;Tnfrsf21;Ip6k2;Ereg;Ntn4;Aimp2;Net1;Hhip;Ptprd;Csrnp1;Socs2;Dync1i2;Cacybp;Scara5;Bmp3;Ttc22;Tigd4;Gnl1;Fmod;Sema4a;Abhd11;Adra1a;Col27a1;Abra;Tnnt2;Maged2;Sgk1;Zdhhc23;Usp42;Col6a6;Pde4b;Mlph,0.169113,0.045579,-0.08455,0.167929,0.111346,-0.000338,0.235569,0.159112,0.03933,0.275079,-0.010001,-0.124516,0.103185
RXRA (human),61,Tmem82;Upb1;Sult1a1;Cgnl1;Cdkl5;Lrg1;Rnaseh2b;Synpo2l;Adamts12;Aph1a;Fhl2;Mfsd10;C4b;Actr3b;Cd14;Tfap4;Id1;Ide;Sec14l1;Socs2;Spc24;Per1;Lax1;Nexn;Fdps;Rbm38;Fam98b;Trib3;Hnrnpm;Hspa1b;Serpine1;Nr1d1;Nr1d2;Ier3;Tet1;Gnl1;Rnf145;Gramd1c;G0s2;Fmod;Lyst;Fkbp5;Usp2;Rcan1;Pir;Xirp1;Uba52;Smpdl3b;Por;Lman2l;Ifit3;Banp;Krt18;Aldoa;Fibin;Mpp2;Gdf15;Rasd2;Usp42;Idi1;Hspd1,0.168572,-0.020294,-0.127346,0.087514,0.148278,0.058161,0.2619,0.117728,0.01949,0.194612,-0.005369,-0.08285,0.076682
MZF1 1-4 (human),114,Pdgfb;Sphk1;Dusp8;Bhlhe40;Hoxc10;Mecom;Cdc25b;Kcnd3;Htr1b;Unc5b;Rin3;Actr3b;Il16;Nrn1;Sdc3;Tcap;Nanp;Ypel2;Asb10;Ccnb1ip1;Higd1a;Myocd;Cyp26b1;Rrm2;Cd9;Adcy7;Plk3;Smc2;Gja4;Gnl1;Gramd1c;G0s2;Tmem229b;Tle1;Fkbp5;Fam47e;Tnc;Tnr;Ldlr;Mamstr;Ccdc42;Col14a1;Dnajb2;P2rx5;Mthfd1l;Arrdc2;Cbfa2t3;Vasn;Slc22a4;Cited2;Sh3pxd2a;Lox;Fgfr2;Ubc;Clock;Hlf;Stard3;Lum;Micall2;Klf11;Klf12;Zbtb8a;Lrrc39;Vwa3a;Vwa3b;Fabp3;Tmem51;Mapkapk3;Foxo3;Fam13a;Bdnf;Synpo2l;Hsp90ab1;Ppm1n;Rsad1;Mapk12;Mia;Ank3;Ctps;Rcor2;Ifi30;Rassf4;Tspan9;Arsg;Plvap;Nxph3;Capn3;Arhgef26;Irf7;Nxnl2;Tnnc1;Fibp;Gprasp1;Gpr146;Hbegf;Gramd4;Igfbp6;Fam107a;Txnrd3;Inmt;Mri1;Limch1;Lsp1;Tnni3;Lman2l;Gng10;Dpf1;Nmb;Tsc22d3;Krt18;Rpusd4;Serp2;Smad7;Palld,0.167041,-0.041187,-0.104776,0.031691,0.125854,0.054801,0.211249,0.054658,-0.005027,0.132458,0.058277,-0.002544,0.125924
SREBF1 (mouse),68,Optc;Pdgfc;Sdf2l1;Hsp90b1;Hnrnpa1;Xbp1;Actr3b;Herpud1;Mxd4;Slc41a1;Nav2;Grem2;Rnd3;St3gal5;Tmem229b;Snrpn;Fam47e;Tceal6;Hmgcs1;Pecam1;Adamts8;Arrdc2;Arrdc4;Maged2;Ifit3;Vwc2;Ptger3;Col6a6;Idi1;Stard4;Rfx2;Prex2;Nanos1;Lrg1;Hat1;Mapkapk3;Has3;Mmab;Cd14;Stk35;Dynlt1b;Per3;Per1;Sertad3;Slc1a4;Pak3;Fdps;Eepd1;Slc16a11;Slc16a10;Trim2;Sulf1;Sema4a;Cyp4f14;Serpini1;Dusp18;Klf9;Clec2d;Prr5l;Xlr3b;Arntl;Gpm6b;Lman2l;Gng10;Sgk1;Stip1;Arid5a;Hspa5,0.165481,-0.068267,-0.161225,0.030101,0.011389,-0.071575,0.089445,0.097214,0.029454,0.161762,0.085542,0.004274,0.164807
SNAI2 (human),72,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Spsb1;Kcna2;Prrx2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Il16;Sec14l1;Tcap;Pnpla2;Lax1;Plvap;Atoh8;Pak6;Eef2k;Ttc22;Lnx1;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;S100a7a;Abhd11;Txnrd3;Phactr3;Apobr;Uba52;Smpdl3b;Lsp1;Prr5l;Tub;Ifrd2;Nceh1;Dpf1;Tsc22d3;Tlr2;Tgfbi;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.160893,-0.025382,-0.135476,0.065032,0.119905,0.02967,0.203712,-0.004293,-0.082383,0.09768,0.135511,0.036115,0.231925
SNAI1 (human),72,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Spsb1;Kcna2;Prrx2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Il16;Sec14l1;Tcap;Pnpla2;Lax1;Plvap;Atoh8;Pak6;Eef2k;Ttc22;Lnx1;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;S100a7a;Abhd11;Txnrd3;Phactr3;Apobr;Uba52;Smpdl3b;Lsp1;Prr5l;Tub;Ifrd2;Nceh1;Dpf1;Tsc22d3;Tlr2;Tgfbi;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.160893,-0.025382,-0.135476,0.065032,0.119905,0.02967,0.203712,-0.004293,-0.082383,0.09768,0.135511,0.036115,0.231925
TCF3 (human),72,Haghl;Tmem82;Ier5l;Lxn;Tmc7;Nanos1;Spsb1;Kcna2;Prrx2;Ly6e;Slc25a34;Hsp90b1;Has3;Pcyt2;Pim3;Osgin1;Myo10;Epb41;Scn2b;Rassf2;Tspan9;Il16;Sec14l1;Tcap;Pnpla2;Lax1;Plvap;Atoh8;Pak6;Eef2k;Ttc22;Lnx1;Tef;Creb3l1;Serpinf1;Nr1d1;Slc6a6;Tesc;Nmnat2;Cdkn1a;Ankrd23;Dgkd;Hmgn2;Igfbp2;Ppef1;Mamstr;Cacnb2;Ankrd12;S100a7a;Abhd11;Txnrd3;Phactr3;Apobr;Uba52;Smpdl3b;Lsp1;Prr5l;Tub;Ifrd2;Nceh1;Dpf1;Tsc22d3;Tlr2;Tgfbi;Nol3;Hfe;Rasd2;Ncald;Dbp;Lonrf1;Pik3ip1;Camk2b,0.160893,-0.025382,-0.135476,0.065032,0.119905,0.02967,0.203712,-0.004293,-0.082383,0.09768,0.135511,0.036115,0.231925
TCFAP2A (human),98,Haghl;Ngef;Slc5a3;Hes1;Hes6;Klf11;Klf12;Fermt2;Pdgfb;Ism1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Cgnl1;Fos;Spsb1;Kcna2;Foxo3;Has3;Kcnd3;Pfkfb3;Hsp90aa1;Lingo1;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan4;Mrps6;Tfap4;Kcns3;Nrn1;Sdc3;Pcsk4;Nfil3;Per3;Per2;Dpy19l3;Mnt;Inhbb;Mxd4;Pkdcc;Cacna1d;Galnt6;Cav1;Rbm24;Grk5;Wnt4;Rrm2;Prr7;Cygb;Nxnl2;Nr1d2;Xkr4;Rnf145;Prdm16;Rnf152;Plcb1;Tle1;Hipk2;Dgkd;Rcan1;Spire1;Irs2;Ankrd12;Dusp10;Irx3;Klf4;Dnaja4;Sik1;Pfn1;Cbfa2t3;Slc22a4;Pde1c;Twist2;Patz1;Sgk1;Zdhhc23;Atp1b1;Pde7a;Zfp36l2;Rasd1;Rasd2;Smad7;Smad6;Caprin2;Usp42;Fgfr2;Dock5;Espn;Nr4a1;Wee1;Spry1;Camk2b;Chsy1,0.160876,0.092381,-0.007994,0.17053,0.161418,0.081995,0.229392,0.06596,-0.001997,0.129132,0.000542,-0.061258,0.069208
IKZF1 (human),56,Tmem82;Baz1a;Nanos1;Vwa3a;Srsf5;Hr;Fbxo31;Tspan15;Fhl3;Rsad1;Crispld2;Ctps;Grap;Scn2b;Actr3b;Ube2g1;Pnpla2;Proca1;Capn3;Gpcpd1;Rbm14;Trib3;Samhd1;Spata24;Wsb1;Serpinf1;Slc6a6;Bloc1s1;Tesc;Pqlc3;Gramd1c;Smoc1;Sbsn;Mamstr;Cacnb2;Frmd4a;Fam107a;Rhobtb1;Klf2;Apobr;Smpdl3b;Ifrd2;Arc;Ifit3;Dpf1;Krt18;Aldoa;Cilp2;Gdf15;Nol3;Hist1h2ae;Pdzd2;Hspb1;Lonrf3;Cldn7;Pik3ip1,0.16059,-0.051175,-0.16277,0.038468,0.059938,-0.018992,0.151248,0.109415,0.030231,0.193454,0.089149,-0.012365,0.197655
BCL6 (human),60,Lum;Zbtb8a;Tmem26;Cdkl5;Mbd2;Cenpa;Gk;Slc16a9;Fam13a;Cdc20;Ntn4;Chordc1;Egr2;Rgl1;Arsg;Zbed5;Klhl3;Ptprd;Socs3;Socs2;Dync1i2;Nanp;Filip1l;Msx2;Narf;Htra4;Nav2;Atf7ip;Ddx17;Lnx1;Fam98b;Sytl5;Fbxl22;St3gal5;Cdkn2b;Nmnat2;Snrpn;Hipk2;Dgkh;Ablim1;Usp2;Ldlr;Rcan1;S100a7a;C1qtnf7;Dhcr24;Dusp14;Clec2d;Cebpd;Arntl;Arrdc3;P4ha1;Fibin;Sgk1;Igsf8;Gsta4;Elmo1;Fbln7;Slc4a8;Hlf,0.158199,-0.009673,-0.113229,0.078866,-0.042452,-0.133175,0.054763,0.019684,-0.081123,0.097042,0.115747,0.031974,0.195775
TP53 (mouse),39,Tmem82;Psmd9;Micall2;Abcb1b;Baz1a;Lrrc39;Fos;Srsf5;Leo1;Pim3;Kif20b;Grap;Rassf2;Csdc2;Dync1i2;Plvap;Pak4;Fdps;Eef2k;Irf7;Rbm14;Prelid2;Ier3;Tm9sf1;Cdkn1a;Ckb;Pitpnm2;Erf;Fam107a;Serinc3;Klf9;Uba52;Rhebl1;Lman2l;Nqo1;Sipa1l3;Stil;Cmtm6;Hspb1,0.155681,0.07033,-0.034576,0.185095,0.04136,-0.097155,0.159369,0.000552,-0.114465,0.116303,0.156233,0.039257,0.321775
CACYBP (human),77,Haghl;Ngef;Klf12;Cryab;Jun;Lrrc32;Cdkl5;Fabp3;Lag3;Cdc25b;Ly6e;Slc25a34;Rasl11a;Kcnd3;Bdnf;Adamts10;Marcksl1;Ntrk3;Fhl3;Mfsd10;Mapk12;Mia;Ppp1r1b;Rcor2;Ifi30;Tspan4;Csrnp1;Rrad;Sec14l1;Fhod3;Nxph3;Pak6;Chchd10;Prodh;Irf7;Mknk2;Trib1;Prr7;Asb2;Flrt1;Cyp1b1;Nr1d1;Gja4;Rara;Rnf152;Timp1;Gpr146;Adamtsl5;Tle1;Sema4c;Fkbp5;Sbsn;Hmgn2;Mamstr;Abhd11;Ccdc42;Col14a1;Adra1a;Phactr3;Irx3;Apobr;Cebpb;Lsp1;Hsbp1l1;Arrdc2;Cbfa2t3;Banp;Faim2;Cilp2;Nol3;Ephx1;Nr4a2;Espn;Nr4a1;Hspb7;Cldn7;Thra,0.153709,-0.018456,-0.117441,0.069352,0.135253,0.053352,0.212763,0.038922,-0.034888,0.111346,0.1296,0.05384,0.207395
MYC (mouse),98,Abcb1b;Atf4;Bhlhe40;Bhlhe41;Srsf5;Ccdc85b;Myo10;Actn2;Crispld2;Fam78b;Cnksr3;Net1;Neu2;Mxd4;Cacna1d;Plb1;Myocd;Atf7ip;Gfod1;Homer2;Tef;Fbxl22;Bloc1s1;Trp53inp1;Gnl1;Snrpn;Fkbp5;Tceal6;Usp2;C1qtnf7;Apobr;Ifrd2;Arrdc4;Zdhhc23;Hist1h2ae;Cdh16;Fgfr2;Wee1;Defb25;Chsy1;Ngef;Pdxk;Hes1;Klf11;Klf15;Lxn;Lefty1;Hat1;Mapkapk3;Foxo3;Pipox;Pfkfb3;Bdnf;Ky;Mboat1;Rsad1;Ppp1r3b;Commd8;Ppp1r1b;Rassf3;Socs2;Per1;Mnt;Atoh8;Capn3;Pak6;Irf7;Lnx1;Wsb1;Mthfr;Ier3;Agtr1a;Gipc2;Cyb561;Rnf145;Zfp146;Dgkg;Olfr1034;Igfbp2;Cyp4f14;Ankrd12;Inmt;Klf4;Klf9;Rhebl1;Pfn1;Eif5a2;Chac1;Manf;Nceh1;Patz1;Rpusd4;Elmo1;Tmem108;Ect2l;Hspa8;Cmtm6;Hspd1,0.152895,-0.042981,-0.116375,0.032289,0.109914,0.044115,0.176717,0.030185,-0.046085,0.100113,0.047244,-0.018447,0.110374
ZNF148 (human),93,Cryab;Pdgfb;Dusp8;Bhlhe40;Kcnc4;Cdc25b;Ly6e;Kcnd3;Marcksl1;Ntrk3;Cirbp;Mfsd10;Rrad;Tcap;Asb10;Cacna1d;Mknk2;Cck;Flrt1;Nr1d1;Nr1d2;Xkr4;Gja4;Prdm16;Timp1;Dhrs3;Cdkn1a;Adamtsl5;Mamstr;Ccdc42;Phactr3;Cebpb;Haus8;Hsbp1l1;Cbfa2t3;Vasn;Faim2;Nol3;Efna1;Cdh16;Haghl;Ngef;Pdxk;Hes1;Klf12;Tmem51;Prrx2;Zbtb16;Slc25a34;Hr;Has3;Bdnf;Lingo1;Mboat1;Fhl3;Mapk12;Ppp1r1b;Wnk4;Rcor2;Ifi30;Tspan4;Proca1;Rbm24;Prr7;Hspa1a;Asb2;Serpine1;Mthfr;Pax1;Cyb561;Rnf152;Gpr146;Sbsn;Igfbp6;Abhd11;Cdk6;Dusp16;Lsp1;Tnni3;Pfn1;Eif5a2;Acvrl1;Adrb1;Mapre2;Tgfbi;Ephx1;Pdia6;Nr4a2;Espn;Nr4a1;Hspb7;Cldn7;Camk2b,0.150033,0.027882,-0.063803,0.12126,0.177915,0.101681,0.250134,0.044829,-0.02511,0.10925,0.100311,0.006138,0.192102
CREB1 (human),111,Atf3;Ism1;Dusp1;Dusp8;Hoxc10;Dgat2;Fos;Ndst3;Cdc25b;Fbxo31;Ahsa2;Trim58;Kcnk3;Unc5b;Epb41;Aimp2;Hhip;Sec14l1;Phgdh;Thsd7a;Htra4;Nav2;Tef;St3gal5;Nr1d2;Rara;Gramd1c;Cdkn2c;Angptl4;Lyst;Ablim1;Usp2;Mamstr;Angpt4;Dnajc1;Selenbp1;Dnaja4;Wdr6;Ifrd2;Sik1;Arrdc2;Cbfa2t3;Rab6b;Zcchc24;Gsta4;Hist1h2ae;Caprin2;Tiparp;Lrrtm3;Lonrf1;Rbm3;Fabp3;Spsb1;Ptgs2;Gk;Mapkapk3;Foxo3;Fam13a;Hsp90ab1;Ank3;Scn2b;Art3;Tspan4;Id1;Penk;Sertad3;Dpep1;Klhl31;Capn3;Pak3;Gpcpd1;Asb2;Serpinf1;Ier3;Rel;Rnf152;Fmo4;Fmod;Sema4a;Sema4c;Dgkd;Clec3b;Acss1;Nkx6-1;Igfbp6;Cacnb2;Rcan1;Spire1;Fam107a;Txnrd3;Inmt;Dusp16;Dusp10;Klf4;Lsp1;Arc;Tnnt2;Dpf1;Glul;Tsc22d3;Aldoa;Cilp2;Elmo1;Pde7a;Stil;Nr4a2;Dock5;Espn;Nr4a1;Spry1;Camk2b,0.147507,-0.008649,-0.085908,0.067745,0.06229,-0.006384,0.137421,0.129076,0.063261,0.193772,-0.018431,-0.080507,0.050408
JUN (mouse),74,Cryab;Cdca8;Sult1a1;Jun;Dusp1;Dusp8;Hoxc10;Mecom;Srsf5;Dlx6;Ccdc85b;Hhip;Actr3b;Nexn;Rem1;Gem;Cytl1;Trib1;Gng2;Nr1d1;Gja4;Phf19;Cdkn2b;Sncaip;Nampt;Hipk2;Pf4;Ablim1;Frmd4a;Dnajb4;Phactr3;Adamts1;Mthfd1l;Mlf1;Vwc2;Trp53bp1;Idi1;Dbp;Wee1;Hlf;Rbm3;Stard4;Tmc7;Hat1;Mmab;Hsp90ab1;Ppp1r3a;Rassf4;Tnfrsf12a;Tg;Csdc2;Lmcd1;Per1;Errfi1;Dpep1;Ndufv3;Pak3;Pak6;Galnt6;Gpcpd1;Wsb1;Hspa1a;Tigd4;Rel;Cys1;Efhc2;Gpm6b;Pde1c;Banp;Aldoa;Adrb1;Cilp2;Espn;Ncald,0.145727,-0.025531,-0.119316,0.079282,0.120196,0.028321,0.213824,0.044483,-0.050134,0.148948,0.031064,-0.060827,0.122011
CEBPD (human),54,Dpysl2;Baz1a;Pkig;C3;Tmc7;Ptgs2;Srsf5;Rasl11a;Npas4;Leo1;Xbp1;Cnksr3;Net1;Scn2b;Tspan4;Anln;Sec14l1;Pnpla2;Hsd17b7;Ndufv3;Chchd10;Narf;Nav2;Trib3;Wsb1;Sv2a;Gnl1;Trim2;Cdkn1a;Lpcat2;Snrpn;Dgkh;Ldlr;Ppef1;Cacnb2;Fam107a;Rhobtb1;Angpt2;Serpini1;Dusp18;Drd1;Arrdc4;Banp;Hist3h2a;Tppp3;Slc35f5;Stip1;Cdk2ap1;Manba;Caprin2;Usp42;Plaur;Tshr;Chsy1,0.145596,-0.004103,-0.100826,0.097896,0.139802,0.031755,0.249866,-0.005794,-0.088529,0.08067,0.035322,-0.044462,0.127711
TFAP2C (human),76,Ngef;Pdxk;Micall2;Hes1;Hes6;Klf11;Pdgfb;Kcnc4;Fabp3;Cdc25b;Kank4;Pipox;Osgin1;Acp6;Ephb6;Actn2;C4b;Herc3;Sphkap;Wnk4;Hivep3;Tspan4;Il16;Ube2g1;Anln;Tfap4;Csrnp1;Per2;Tcap;Slc1a4;Gem;Narf;Slc41a1;Ets1;Eef2k;Myocd;Bmp2;Irf7;Ttc22;Wnt4;Prr7;Wsb1;Homer2;Ahnak;Adcy7;Myc;Ier3;Pqlc3;Cyb561;Gpr146;Slc8a3;Ckb;Dgkh;Ablim1;Cacnb2;Insig1;Serpini1;Mri1;Cpt1a;Cebpb;Eif4a1;Prr5l;Cbfa2t3;Vasn;Arc;Pde1c;Patz1;Acvrl1;Mpzl1;Rasd1;Caprin2;Cdh16;Espn;Nfkbia;Lonrf3;Hspd1,0.14502,-0.010996,-0.106011,0.084286,0.134024,0.0638,0.215973,0.078371,-0.005695,0.154608,0.041774,-0.035079,0.127344
MAX (human),110,Atf3;Dpysl2;Pdgfb;Bhlhe40;Bhlhe41;Cdkl5;Dgat2;Bik;Hsp90b1;Kcnd3;Unc5d;Hnrnpa1;Actn2;Crispld2;Epb41;Il16;Nrn1;Sec14l1;Nfil3;Herpud1;Narf;Cacna1d;Ttc22;Grk5;Rrm2;Trib1;Cck;Tef;Fam120c;Nr1d2;Gnl1;G0s2;Angptl4;Tmem229b;Angptl2;Slc8a3;Tmem38b;Snrpn;Fkbp5;Insig1;Cpt1a;Selenbp1;Dnaja1;Arrdc4;Slc22a4;Maged2;Sipa1l3;Rasd2;Efna1;Cdh16;Tiparp;Axin2;Idi1;Wee1;Clock;Haghl;Upb1;Ngef;Slc5a3;Hes1;Klf11;Klf15;Hsph1;Fabp3;Tmem51;Foxo3;Has3;Lingo1;Me3;Fhl2;Upp2;Ppp1r3b;Commd8;Ppp1r1b;Tspan9;Ccdc107;Per3;Per1;Fhod3;Rgs2;Rbm38;Eepd1;Prr7;Asb2;Serpine1;Mthfr;Slc6a6;Cyb561;Rnf145;Gpr146;Ankrd23;Enkur;Dgkg;Sbsn;Ankrd12;Dusp10;Asph;Slc24a4;Pfn1;Eif5a2;Tnnt2;Patz1;Tppp3;Rpusd4;Aldoa;Mapre2;Rgs17;Smad6;Palld;Hspd1,0.144625,-0.043661,-0.121177,0.025822,0.100964,0.036665,0.159611,0.051034,-0.01987,0.114544,0.023931,-0.048761,0.089476
MTF1 (human),87,Haghl;Atf3;Dpysl2;Pdgfb;Oplah;Tmc7;Dusp8;Bhlhe41;Mecom;Cdkl5;Nanos1;Fabp3;Zbtb16;Mapkapk3;Slc25a33;Rnft1;Kcnd3;Pfkfb3;Lingo1;Aph1a;Ip6k2;Ntrk3;Mboat1;Cdc20;Cpne5;Foxf1;Ppp1r1b;Grap;Rgl1;Tspan4;Ptprd;Nrn1;Pcsk5;Zfr;Per3;Pnpla2;Nexn;Ndrg1;Pak4;Pak6;Pkdcc;Slc41a1;Ets1;Mknk2;Wnt4;Trib2;Trib1;Prr7;Cyp1b1;Prdm16;Angptl4;Hipk2;Dgkg;Dgkd;Usp2;Mamstr;Cacnb2;Cdk6;Adra1a;Vwf;Klf2;Slc24a4;Lsp1;Tub;Pfn1;Abra;Slc22a4;Banp;Patz1;Hist3h2a;Tppp3;Mpp6;Mapre2;Pde7a;Rasd2;Manba;Arid5b;Smad7;Smad6;Efna1;Usp42;Axin2;Dbp;Spry2;Thra;Camk2b;Hspd1,0.143045,-0.018146,-0.108682,0.092375,0.124899,0.041039,0.188997,0.017755,-0.057306,0.089864,0.072941,0.013553,0.154956
SMAD4 (mouse),80,Mthfd2;Scx;Vps13a;Pdgfc;Jun;Kcnb1;Sphk1;Mbd2;Fbxo30;Ahsa2;Syt12;Hnrnpa0;Nfil3;Mxd4;Pkdcc;Cacna1d;Trib1;Homer2;Plk2;Gnl1;Prdm16;Cdkn2c;Col23a1;Tle1;Hipk2;Frmd4a;Insig1;Dnajc1;Dnajb4;Col27a1;Cebpb;Cbfa2t3;Twist2;Ifit3;Gse1;Zcchc24;Mpp6;Lmo4;Bambi;Cdk2ap1;Axin2;Lonrf1;Chsy1;Lin9;Hes1;Foxs1;Foxo3;Leo1;Pim3;Hsp90aa1;Lrrk1;Mboat1;Ereg;Errfi1;Inhbb;Gpcpd1;Bmp2;Mast4;Wnt4;Hmgcr;Asb2;Slc16a10;Hspa4l;Tmem200b;Rel;Hist2h3c1;Gpr146;Rspo3;Dgkd;Irs2;Ankrd12;Klf4;Banp;Rpusd4;Pde7a;Zfp36l2;Smad7;Nr4a2;Usp42;Dock5,0.138451,0.116894,0.034782,0.208576,0.030376,-0.059616,0.129588,0.064394,-0.005132,0.135875,-0.021557,-0.094354,0.060863
