gene	log_min	log_max
Plaat1	-15.3888855	-11.935007
Zfp677	-14.462124	-11.008245
Tril	-13.120202	-9.666324
Ddx19b	-13.833515	-10.379637
Clec2l	-18.738789	-15.284911
Tmigd1	-16.541565	-13.087687
1810008B01Rik	-16.598722	-13.144845
Lrp10	-11.633824	-8.179946
Olfr775	-19.431936	-15.978059
Nt5c2	-12.197039	-8.74316
Adora1	-16.387415	-12.933537
Zfp354c	-12.529194	-9.075315
Card10	-17.12935	-13.675473
Purg	-13.322689	-9.868811
Mttp	-14.138632	-10.684753
Snx24	-11.813194	-8.359316
Scarb2	-10.881116	-7.427238
Khdc4	-12.567089	-9.113211
L3mbtl2	-13.906484	-10.452605
Gm16141	-15.273054	-11.819176
Rpl30	-8.025027	-4.57115
Med30	-11.83454	-8.380662
Vangl1	-13.207378	-9.7535
Gm36584	-19.431936	-15.978059
Prkcz	-15.442953	-11.989075
Fam24b	-19.431936	-15.978059
Ift81	-11.984769	-8.53089
Eno1	-10.8859625	-7.4320846
Cdc42bpa	-11.371397	-7.917519
Atp5g3	-10.066304	-6.6124263
Efcab11	-17.822498	-14.368621
Ppp3cb	-11.453626	-7.9997478
Gm50410	-16.030739	-12.576861
Gm28119	-15.876589	-12.42271
Ube3a	-10.688884	-7.235006
Palm	-12.304243	-8.850365
Rbm27	-11.582613	-8.128735
Sntb1	-12.670364	-9.216486
Rasgef1a	-16.21306	-12.759183
Pdlim1	-9.84412	-6.390242
Rem2	-17.822498	-14.368621
Atpsckmt	-13.093343	-9.639464
Rnaseh2c	-10.902223	-7.4483447
F2	-17.486027	-14.032148
Slc2a9	-17.03404	-13.580163
Gm45890	-16.296442	-12.842565
Snx11	-13.403659	-9.94978
Clec2e	-17.352495	-13.898617
Commd2	-11.972022	-8.518144
Gm29170	-15.581789	-12.127911
D430018E03Rik	-14.899338	-11.445459
Ahnak2	-11.569055	-8.115176
Igsf5	-18.04564	-14.5917635
Gm20878	-14.200829	-10.74695
Gm30082	-16.541565	-13.087687
Htr5b	-19.431936	-15.978059
Batf3	-17.234713	-13.780834
