gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.23119822	0.46122497	0.059858423	0.37861484
Hdlbp	3.3220472	2.972365	3.4572074	3.5434933
Cox20	3.1626663	3.46768	3.3809104	3.156257
Tmem205	2.766186	3.1776407	3.217777	3.260481
Ift122	1.9433628	2.5876975	2.347522	2.5663474
Fam13c	3.181872	3.1636655	2.8724012	3.433643
Eid1	3.3256204	3.496643	3.0853755	3.2036104
Malt1	2.08202	2.6649125	2.4660757	2.665459
Iqgap1	3.409303	3.290652	3.4502273	3.4188604
Gm44946	0.6257215	0.8968399	0.854725	0.96663433
Gm46633	0.4553397	0.619848	0.74627864	0.7032374
Hnrnpll	2.5583708	2.9209971	2.8786612	2.9694393
Hk3	0.123366565	0.07967978	0.21447669	0.25846013
Helb	1.9440224	2.3498738	2.367816	2.5975282
Ccdc152	1.6097972	2.0589917	1.9426619	2.0848126
Got1	1.9850993	2.5153532	2.235316	2.420567
Vmn1r90	0.22313887	0.533287	-0.06035289	0.6628205
Phkg1	2.7191885	3.106278	2.75778	3.119585
Ankrd10	2.909025	3.193085	2.9251945	3.0901074
Mcmdc2	1.0827156	1.4311466	1.3003687	1.4274093
Serpinb6b	3.0555415	3.350405	3.322739	2.9354043
Msmp	-0.2464483	0.47872093	0.29020455	0.44131353
Rmrp	1.8413666	2.3722622	2.145397	2.2951982
Xlr4a	-0.7526711	0.44886103	0.40294886	0.28933173
Wdr13	2.5355396	3.024088	2.6449609	3.0350294
Sord	2.5912418	2.9831722	2.9976692	3.0227058
Gm42699	0.58750856	1.1859562	0.6818679	0.9467412
Pawr	3.1759074	3.4803278	2.7273042	3.4096298
Fgf2os	1.2588915	1.6622032	1.1775967	1.7133251
Dmd	3.3985612	3.2834365	3.4875278	3.6220498
Tsga10	2.5583498	2.7724254	2.8878427	3.002435
Rerg	-0.724911	0.56066614	0.49194553	0.53320354
Nthl1	2.4930232	2.8092022	2.6899142	2.9433763
Rarres1	1.6732378	2.3046324	1.9408557	2.123971
Rbm44	1.4143264	2.1039398	1.8110687	2.0188491
Pcnx3	2.2520444	2.7058566	2.6378922	2.8382537
Trappc4	2.9497626	3.2640147	2.9229171	3.1848207
Gm34829	1.4075599	1.9790877	1.3856053	2.0812852
Olfr172	0.28935128	0.51094925	0.50339925	0.7070224
Mtcp1	1.5397623	2.18602	1.9120655	2.179865
Rrp9	2.4141324	2.8910568	2.6956832	2.6272469
Tert	0.5262919	0.924522	0.7781035	0.92552084
Kat14	2.051826	2.4764524	2.4724429	2.6602123
Col6a2	3.2441049	3.282466	3.4061372	3.2670665
4930483P17Rik	0.3822192	0.59015614	-0.23652253	0.5162741
Sars	2.9202578	3.0011716	3.2661262	3.3525622
Tsc22d3	1.5048121	3.1924448	3.005594	2.9618402
Chd8	2.9118063	3.0479732	3.1954532	3.1161847
Map3k19	0.42183992	0.7930273	0.6850284	0.6044477
Cep104	2.3881876	2.6485314	2.7542176	2.8791518
Dbt	2.7344627	2.610531	2.9868705	3.1288586
Chchd5	2.4060068	2.8659842	2.6572475	2.9104278
4930581F22Rik	1.9001726	2.6470063	2.2684538	2.5917504
Sox5it	0.016863294	0.45376655	0.39399737	0.33132872
Ric8b	2.2685826	2.7304862	2.6636531	2.7599385
Orc2	2.5002084	2.9320579	2.7732546	2.902985
Zfp385b	1.1415056	1.4440236	1.2297939	1.3606989
Hist1h2bh	0.7176031	1.4155041	1.249009	1.4138854
Ppp4r1	2.3443968	2.840495	2.6421351	2.7931063
1700047M11Rik	0.28134006	-0.36295456	0.39617246	0.45402345
