gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.23645918	0.4507534	0.4940089	0.5053646
Hdlbp	3.775661	3.7385957	3.76263	3.844643
Cox20	3.6842086	3.758945	3.4349437	3.5807455
Tmem205	3.4292796	3.3649042	3.5357652	3.7192156
Ift122	2.989201	3.0688128	3.150174	3.2059007
Serpina3g	0.14962392	0.2424806	0.23257145	-0.0020577284
Fam13c	3.7113516	3.472686	3.0997682	3.738181
Eid1	3.7875469	3.8199253	3.8362591	3.6279051
Malt1	3.3610685	3.273188	3.0487654	3.5963957
Iqgap1	3.812613	3.8279905	3.8496974	3.7960758
Gm44946	0.8463759	1.00048	1.0452492	1.0396845
Pard6b	0.09573838	0.69636375	0.6683789	0.71757627
Gm46633	0.2503968	0.36177117	0.34432292	-0.10593719
Hnrnpll	3.1668787	3.318071	3.4712732	3.4606886
Hk3	-0.17376335	0.47081998	0.45541805	0.5031604
Helb	2.889195	3.0292304	3.1616778	3.098921
Napsa	0.14445402	0.243563	0.23184206	-0.113834485
Ccdc152	2.4422472	2.7913315	2.7603498	2.9135497
Got1	2.8788867	2.9922779	3.1592185	3.2064712
Vmn1r90	0.7703025	1.1384088	1.0267087	1.1135836
Phkg1	3.2822185	3.3094153	3.5659034	3.3016446
Ankrd10	3.340486	3.6471806	3.6096003	3.4126623
Mcmdc2	1.2838049	1.6831363	1.4686934	1.358735
Serpinb6b	3.594379	3.0312908	3.4418724	3.6997137
Msmp	0.9383347	1.2664342	1.1259117	1.254357
Rmrp	2.287947	2.6160328	2.481915	2.3302712
Xlr4a	-0.18658674	1.0449481	1.0002915	1.9712707
Wdr13	3.2692947	3.312666	3.3979285	3.4492836
Sord	2.8737066	3.3117166	3.5655742	3.4738078
Gm42699	1.4767269	1.6820445	1.7682204	1.9085044
Pawr	3.5957935	3.7771666	3.0244942	3.7266555
Fgf2os	1.9643413	2.298106	2.0488033	2.3222663
Dmd	3.8255289	3.8902225	3.8945713	3.8990886
Tsga10	3.245841	3.3873484	2.9910278	3.404939
Rerg	0.36495566	0.65307933	0.7287299	0.6326144
Nthl1	3.1645465	3.2061808	3.3848116	3.3494828
Rarres1	2.7551458	2.6461325	3.213174	3.308476
Rbm44	1.6547059	2.4043875	1.9854977	1.4028401
Pcnx3	3.1941848	3.2868886	3.2687025	3.3298514
Trappc4	3.4415991	3.4800014	3.4790716	3.7123766
Gm34829	1.2654822	1.3251224	1.520518	1.577282
Olfr172	0.9125354	0.6853653	0.6816462	1.2330439
Mtcp1	2.455983	2.78017	2.763512	2.8631196
Rrp9	3.1265965	3.4034944	3.4363458	2.9493153
Tert	1.1170957	1.5435475	1.5462561	1.6707413
Kat14	2.954329	3.1995206	3.1760726	3.2953856
Col6a2	3.8071756	3.8304284	3.8300657	3.8205247
4930483P17Rik	0.7121957	1.0558673	0.8340577	0.96112907
Sars	3.600887	3.4607375	3.7288227	3.6999073
Tsc22d3	1.5525265	1.5988674	2.7455926	3.3025832
Chd8	3.5824099	3.5380828	3.3947093	3.6136975
Gm17399	0.47652313	0.7951617	0.6831943	0.7841076
Map3k19	1.3482208	1.4650321	0.95307845	1.8145066
Cep104	3.2570114	3.248131	3.3366573	3.4180446
