gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Gap43	0.31	0.48	0.31	0.59	1.0	-44.2454	-44.81267	-44.51484	-44.500908	0.5250257	0.1109659	-17.86747304836156	0.2253590549219533	0.0003206155819172812	5
Hdlbp	0.3399999999999999	0.29	0.29	0.66	1.0	-31915.176	-31682.766	-31820.203	-31759.865	0.0	-67.450516	-8.483833804455802	5.488251570027759	0.8816287271561398	13749
Cox20	0.3199999999999999	0.26	0.26	0.67	0.9899999999999998	-23451.518	-23339.854	-23345.363	-23452.475	0.0	0.41563338	-9.316352774000698	0.6465512661229491	0.7053542802180186	11000
Tmem205	0.49	0.25	0.25	0.58	1.0	-17977.465	-17806.725	-17910.793	-17858.008	0.0	-51.879528	-9.940351802324052	4.547482767179351	0.5125360692529657	7993
Ift122	0.49	0.42	0.42	0.61	1.0	-5960.5728	-5890.1123	-5931.8037	-5921.089	0.0	-17.147635	-11.783794995065344	4.711910527751873	0.11221545367104842	1750
Serpina3g	0.49	0.3399999999999999	0.3399999999999999	0.55	1.0	-10.334707	-10.466482	-10.267937	-10.523021	1.0	0.0817835	-19.455214602947116	4.934935285108942	6.412311638345624e-05	1
Fam13c	0.0799999999999999	0.1099999999999999	0.0799999999999999	0.8	0.5999999999999999	-27094.729	-27407.457	-27084.797	-27417.875	1.0	140.34073	-9.000559256717908	5.662517283919192	0.7708881051619109	12022
Eid1	0.48	0.21	0.21	0.7	0.9	-31052.979	-30728.334	-30852.209	-30944.928	0.0	-46.925858	-8.572788302113306	1.5022870670386297	0.8788714331516512	13706
Malt1	0.3	0.15	0.15	0.61	1.0	-13387.286	-13352.5	-13401.428	-13332.094	0.0	-23.969748	-10.59769640165496	5.41011274690428	0.2605322218659827	4063
Iqgap1	0.4499999999999999	0.5	0.4499999999999999	0.63	1.0	-33997.996	-33635.46	-33799.906	-33829.355	0.0	-73.23969	-8.360715761582746	0.3780113095137825	0.8934273805706957	13933
Gm44946	0.42	0.36	0.36	0.55	1.0	-134.26442	-130.27763	-133.23982	-131.79672	0.0	-1.0717072	-16.67315655073992	2.614500947799118	0.001090092978518756	17
Pard6b	0.17	0.28	0.17	0.75	0.75	-70.87874	-69.32323	-70.62605	-69.49952	0.0	-0.5989872	-17.42882727232034	0.7441339436968919	0.00044886181468419364	7
Gm46633	0.41	0.16	0.16	0.67	0.9899999999999998	-20.809399	-20.659344	-20.748653	-20.78334	0.0	-0.011316931	-18.773871628952612	4.850201944959302	0.00012824623276691248	2
Hnrnpll	0.38	0.48	0.38	0.63	1.0	-11906.342	-11771.682	-11876.283	-11811.892	0.0	-41.0192	-10.698993902636456	3.5886364557992327	0.293042641872395	4570
Hk3	0.17	0.12	0.12	0.75	0.75	-37.61272	-39.139385	-37.316803	-39.45177	1.0	0.79868937	-18.14814118550676	5.616829599959344	0.00025649246553382496	4
Helb	0.5	0.4499999999999999	0.4499999999999999	0.49	1.0	-5532.29	-5505.0	-5520.2793	-5512.543	0.0	-8.576043	-11.870102681096686	5.585512079286089	0.09971144597627445	1555
Napsa	0.4399999999999999	0.3299999999999999	0.3299999999999999	0.61	1.0	-11.014668	-11.143451	-10.9932	-11.085096	1.0	0.030586446	-19.421416336259785	4.8974522228901325	6.412311638345624e-05	1
Ccdc152	0.24	0.48	0.24	0.53	1.0	-3072.3413	-3049.572	-3061.8003	-3058.0396	0.0	-6.2111745	-12.812020407501493	3.2756284663295046	0.04373196537351715	682
Got1	0.37	0.31	0.31	0.65	1.0	-5510.21	-5457.7524	-5480.806	-5483.099	0.0	-11.774088	-11.908454896306518	4.104606695639225	0.10009618467457518	1561
Vmn1r90	0.3399999999999999	0.2299999999999999	0.2299999999999999	0.62	1.0	-149.42712	-144.65369	-148.20082	-146.89505	0.0	-1.0996658	-16.56584647284723	5.367294844758084	0.0011542160949022122	18
Phkg1	0.28	0.48	0.28	0.51	1.0	-13178.786	-13036.745	-13173.205	-13045.592	0.0	-57.845566	-10.535824053636158	3.0854880311274795	0.31202308432189807	4866
Ankrd10	0.35	0.34	0.34	0.56	1.0	-17154.713	-17019.34	-17100.47	-17073.822	0.0	-35.130352	-10.025791635874874	2.158553904588924	0.4713049054184033	7350
Mcmdc2	0.42	0.2	0.2	0.42	1.0	-468.7249	-468.67084	-471.89615	-465.53598	0.0	-1.3849366	-15.137695574508658	1.792836378910497	0.0047451106123757615	74
Serpinb6b	0.17	0.13	0.13	0.76	0.72	-19549.348	-19480.016	-19553.879	-19506.818	0.0	-18.47024	-9.844064725182491	5.284524534620903	0.45880089772362936	7155
Msmp	0.29	0.24	0.24	0.62	1.0	-193.85881	-190.43677	-193.2446	-190.97122	0.0	-1.2540637	-16.2112337162465	0.9167917313781331	0.0015389547932029496	24
Rmrp	0.13	0.03	0.03	0.8	0.5999999999999999	-2716.0405	-2719.4897	-2701.8247	-2728.0088	1.0	5.19775	-12.948855999914032	0.9714421939065989	0.03866623917922411	603
Xlr4a	0.01	0.04	0.01	0.92	0.2399999999999998	-691.1823	-743.9604	-696.5524	-741.20667	0.898251	21.7253	-14.86428301509467	5.749270185625229	0.006797050336646361	106
Wdr13	0.46	0.38	0.38	0.67	0.9899999999999998	-11452.155	-11382.279	-11435.92	-11399.896	0.0	-22.695704	-10.758169575112019	4.3525949588179245	0.27784546328951587	4333
Sord	0.07	0.49	0.07	0.71	0.87	-13350.799	-13350.474	-13294.135	-13428.65	0.0	33.810505	-10.537402532354136	3.2267601866273354	0.3365822378967618	5249
Gm42699	0.42	0.42	0.42	0.62	1.0	-596.213	-587.7328	-591.6462	-593.6348	0.0	-1.119692	-14.848068739810971	0.6387280179152732	0.00596344982366143	93
Pawr	0.01	0.32	0.01	0.8	0.5999999999999999	-26492.713	-26637.025	-26409.459	-26725.084	1.0	100.91748	-9.07147037672593	0.16186636796382725	0.7411991022763706	11559
Fgf2os	0.22	0.25	0.22	0.7	0.9	-1272.2091	-1262.0961	-1262.6559	-1272.051	0.0	-0.068653725	-13.934694268820424	3.800545121636659	0.015389547932029497	240
Dmd	0.24	0.47	0.24	0.58	1.0	-44248.55	-43886.633	-44030.906	-44080.758	0.0	-72.87156	-7.6137306699090255	5.859306341712327	0.9681949342738057	15099
Tsga10	0.16	0.43	0.16	0.65	1.0	-9817.477	-9756.878	-9806.351	-9765.241	0.0	-22.685524	-11.048632883578358	0.014905813920318423	0.20538634177621032	3203
Rerg	0.5	0.49	0.49	0.54	1.0	-64.8765	-64.226845	-64.65806	-64.36889	0.0	-0.22045402	-17.514441539317456	2.2900307097083097	0.00044886181468419364	7
Nthl1	0.4	0.42	0.4	0.48	1.0	-9057.576	-8986.166	-9040.237	-9006.927	0.0	-21.996761	-11.138401942040215	4.487068969991494	0.20532221865982686	3202
Rarres1	0.19	0.15	0.15	0.69	0.93	-6221.04	-6191.9023	-6213.028	-6198.9917	0.0	-9.575472	-11.800737094325893	4.132688420578646	0.0997755690926579	1556
Rbm44	0.0	0.01	0.0	0.82	0.54	-1758.3962	-1806.4144	-1753.8894	-1822.4495	1.0	27.81796	-13.570279162660178	0.8189650036898675	0.020711766591856366	323
Pcnx3	0.39	0.48	0.39	0.6	1.0	-8702.676	-8634.682	-8679.365	-8662.564	0.0	-17.420128	-11.191322694517332	5.933581569379509	0.19403655017633856	3026
Trappc4	0.48	0.29	0.29	0.6	1.0	-17967.95	-17755.799	-17951.266	-17789.246	0.0	-77.60978	-9.899679942740079	4.928891133232385	0.5367746072459122	8371
Gm34829	0.43	0.24	0.24	0.56	1.0	-389.3277	-378.87756	-382.8493	-385.84244	0.0	-1.5136292	-15.423893184515002	1.4425199236062758	0.003590894517473549	56
Olfr172	0.0999999999999999	0.09	0.09	0.66	1.0	-201.61713	-211.81929	-203.337	-207.977	0.8314202	2.7620602	-16.303386331211552	0.9364731918172371	0.0017954472587367746	28
Mtcp1	0.4399999999999999	0.4499999999999999	0.4399999999999999	0.67	0.9899999999999998	-2838.8135	-2820.4387	-2835.511	-2823.564	0.0	-6.622779	-12.835721707623293	4.994714229792555	0.04180827188201346	652
