gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.34020182	0.42052263	0.45950767	0.43762046
Hdlbp	3.3520274	3.35038	3.53838	3.4815688
Cox20	3.4076045	3.2583225	3.4292145	3.2239301
Tmem205	3.1990361	3.1748667	3.372543	2.9702902
Ift122	2.4411826	2.2792935	2.5388405	2.3228183
Fam13c	3.3541195	3.1119177	3.412828	3.3314476
Eid1	3.5673673	3.4888859	3.5761008	3.315737
Malt1	2.6282012	2.5080445	2.6710875	2.405813
Iqgap1	3.5367992	3.5025806	3.3423388	3.2903666
Gm44946	0.35599193	0.30969477	0.25038943	-0.08616673
Pard6b	0.25201392	-0.6186405	0.2625699	0.19138275
Gm46633	0.16828439	0.29050714	0.16257381	0.31980023
Hnrnpll	3.0012155	2.5889392	3.096023	2.8274832
Hk3	0.35195974	0.31915408	-0.067584336	0.31308037
Helb	2.4659855	2.273402	2.5085073	2.2691152
Napsa	0.24512205	0.18836851	-0.22504644	0.18706876
Ccdc152	2.3486178	1.8916978	2.2397535	2.2406633
Got1	2.3729906	2.0812087	2.5296881	1.8128766
Phkg1	3.0878015	2.92341	3.0705903	2.713073
Ankrd10	3.1874614	3.056769	3.2363327	3.1479456
Mcmdc2	1.0789663	1.0708452	1.2573752	0.99050325
Serpinb6b	3.3706748	3.1417441	3.353158	2.8827631
Msmp	0.78087866	0.4862357	0.8264154	0.68658906
Rmrp	2.2010949	2.0826647	1.3995996	2.2263753
Xlr4a	0.5312869	0.31164438	0.5128786	-0.09759077
Wdr13	2.953088	2.7662117	2.8920124	2.7563992
Sord	2.8958585	2.8927605	3.1301904	2.9779458
Gm42699	1.1091908	0.9411982	1.044502	0.938295
Pawr	3.3845115	3.3456395	3.3297226	3.364576
Fgf2os	1.5381496	1.44725	1.6349987	1.3980675
Dmd	3.6263568	3.5542989	3.6021085	3.5580356
Tsga10	2.8255303	2.6843092	2.889025	2.5659394
Rerg	0.63000786	0.32315364	0.55398864	0.22844717
Nthl1	2.8562112	2.7156975	2.9364722	2.7179475
Rarres1	2.3959591	1.9633743	2.080295	2.3209064
Rbm44	1.7424358	1.0990064	1.8959193	1.8322511
Pcnx3	2.7775102	2.590653	2.8461795	2.4408474
Trappc4	3.294404	3.1936707	3.2550635	2.958575
Gm34829	0.97233856	0.44887915	0.65485924	0.55463934
Olfr172	0.70475566	0.67634374	0.9003116	0.6781061
Mtcp1	2.026992	1.9086936	2.2022989	1.9242499
Rrp9	2.6368284	2.6105106	2.8284605	2.595443
Tert	0.6442637	0.24141811	0.58926654	0.7515763
Kat14	2.6045244	2.4161277	2.5767288	2.3399107
Col6a2	3.5478053	3.2719088	3.56628	3.3554
4930483P17Rik	0.42952403	0.35979605	-0.53473663	0.3859863
Sars	3.199878	3.2010343	3.3048594	3.1787057
Tsc22d3	2.7949135	2.6084208	2.8107548	2.3451457
Chd8	3.1013043	2.934955	3.2553685	3.056804
Gm17399	0.24234739	0.18201672	0.2641437	-0.17184363
Map3k19	0.66891485	0.94151187	0.95907784	1.0351909
Cep104	2.8360553	2.5584657	2.9182715	2.6224189
Dbt	2.9260776	2.8116436	2.921067	2.8163357
Chchd5	2.860711	2.6963131	2.853265	2.6631708
4930581F22Rik	2.2535295	2.1611032	2.3381298	2.1464298
Sox5it	0.21006487	0.30360726	0.37972513	-0.035014987
Ric8b	2.6768568	2.4893947	2.7633398	2.5125706
Orc2	2.8811615	2.741319	2.9635367	2.7590144
Zfp385b	2.1442215	2.1435237	2.2963753	2.1856115
Hist1h2bh	1.5893363	1.2961032	1.7382326	1.3554673
Gm42868	0.22875398	0.30025288	0.1337059	0.30619738
Ppp4r1	2.676151	2.4495866	2.7913306	2.5873282
Dazap1	3.09988	2.8872948	3.1765177	3.0358727
Gm47767	2.1657646	1.9888527	2.230485	1.9050235
C1galt1	3.3168948	3.1469197	3.3129742	2.907482
Gm11808	3.0795488	3.157405	3.2106998	3.177342
Racgap1	0.90536684	0.71305263	0.9023525	0.8346709
Aktip	3.2867038	3.1546276	3.2033634	2.8008008
Dact1	2.6377683	2.5021708	2.6399295	2.4638665
Gm50336	0.717487	0.46369305	0.6675567	0.39622247
Pik3r1	3.204245	3.1509461	3.2516224	2.4476712
CT868723.1	0.3654278	0.3087573	-0.40295917	0.3048136
Abhd6	2.5756664	2.4362905	2.6658354	2.4169807
Zfp993	1.5483363	1.1360178	1.4378582	1.1737585
Tnpo1	3.2070134	3.0572517	3.21534	2.9805977
Pigo	1.7034212	1.7082775	1.9520478	1.7023984
Csrnp2	1.8351961	1.5915961	1.9739228	1.6371666
Marc2	3.4259884	3.225432	3.423707	3.3353567
Nedd9	3.133837	3.0424004	3.3792472	3.1037683
Dhrs9	1.4991826	0.87920237	1.5219951	1.5486931
Art3	2.851577	2.908257	3.0020633	2.9290972
Rab5b	3.3123538	3.1216092	3.273667	3.098234
S1pr5	0.23857543	0.19520172	-0.15894222	0.18503323
Klhl15	2.5453582	2.3265975	2.6036177	2.3255851
Pros1	3.1165855	2.9898782	3.1876366	2.771079
Nat2	1.9896886	1.7195684	2.1709597	1.8310558
3010003L21Rik	1.6484482	1.5848846	1.717667	1.4640096
Gm29237	0.43972564	0.36984092	0.088835604	0.11665042
Gm17191	0.23851356	-0.8327717	0.2636413	0.18957394
Mrpl53	3.395015	3.2563236	3.2478309	3.2457325
Wdr59	2.1171331	1.7651666	2.139517	2.0196028
Gm19792	-0.19968477	0.2018475	0.26312497	0.18945757
Gm21269	0.52465147	0.5891743	0.49524462	0.5907348
0610025J13Rik	0.67321837	0.3610757	0.64602935	0.73654926
Cldn19	-0.2000631	0.19604261	0.257991	0.20429625
F2rl1	1.0832218	0.64311504	1.2101663	0.6268615
Cdo1	3.3297932	3.3727336	3.4926605	2.5224965
Fam25c	1.8578703	1.7172858	1.7665122	1.7482576
Gm20743	0.42256826	0.4717795	0.5063286	0.47556472
Mamstr	2.0181599	1.721788	2.1112802	1.9113902
Exph5	0.24363501	0.19204172	0.26304367	-0.40656272
Lrrn2	0.7059045	0.5183667	0.69764596	0.53058475
Slc38a10	3.0823915	2.9833841	3.0109384	2.8063662
Ankk1	0.4964479	0.46402362	0.32401842	0.15627724
Gm37637	0.9610509	0.82123023	0.92116606	0.39094988
Gm33195	-0.36276284	0.18561213	0.25901127	0.18647039
Gm33280	0.6191324	0.5126648	0.6785153	0.48889065
Skil	3.1819553	3.1364722	3.480119	3.2362812
Ttc25	0.75722265	0.5459479	0.7660556	0.58062893
Fnbp1l	2.645983	2.5235	2.6895576	2.4429035
Cntd1	0.7758876	0.60148615	1.0234962	0.57706344
Zdhhc20	3.1745825	2.9763315	3.1877527	3.1221688
Gm15706	1.402619	1.1352545	1.4449129	1.293048
Sdf2l1	2.540603	2.4056902	2.6718147	2.4733796
Gm49970	1.3803844	1.2607409	1.4535007	1.2209165
Yif1b	3.2302358	3.0591908	3.351154	3.1830714
Ecsit	2.925433	2.752189	2.864463	2.6579356
Gm11008	0.36270323	0.29150417	-0.13776131	0.3057496
Taf6l	2.1153612	1.9859164	2.241224	2.012285
Slc35f6	2.607378	2.52198	2.7085166	2.4952865
Rp9	3.403261	3.1980593	3.398511	3.1488104
Znhit1	3.1312613	3.1297233	3.3109014	3.1065009
Smo	3.096303	2.787381	3.201799	2.947928
Haus4	2.1783671	2.0099618	2.3406515	2.062254
Tyw1	2.6891124	2.530137	2.7608385	2.393669
Ogg1	2.4302373	2.1665606	2.523966	2.3242264
Cep97	2.5052931	2.3626602	2.539237	2.3428407
Ccnd3	3.2047925	3.1852894	3.4151545	3.2484603
Ddx21	2.9391956	2.7759225	3.199015	3.037305
Gm44190	0.820766	0.54850703	0.9195663	0.6749572
Usp45	2.9404566	2.8008082	2.9562266	2.7282207
Kif19a	0.361629	0.01569613	0.025653426	0.32196164
Bcl7b	3.1893992	3.1240683	3.3339977	3.1875422
Dtl	0.97403365	1.0908853	1.4197505	0.99601144
Scn7a	0.18553326	0.8405925	0.675537	0.6065479
Polr3b	1.9950215	1.9177334	2.1906152	1.9669416
Rnf187	3.4379158	3.406834	3.4977152	3.441718
Gfra1	0.520452	0.24167015	0.67106473	0.75733846
Gm5084	-0.37830606	0.2000891	0.26481602	0.18820919
Ttll7	3.1456058	3.3257675	3.349763	3.3360438
Zfp114	1.3292236	1.2529641	1.5534378	1.3699461
Zfp7	1.6477132	1.490949	1.701082	1.5140189
Impa1	3.2886775	3.2655687	3.365694	3.218167
Zfp740	2.9656975	2.7633593	2.9565532	2.7734349
Tpbg	1.2814867	1.2533159	1.6516416	1.3661498
Rrp8	2.8662636	2.7880292	2.8363292	2.816588
Trappc5	3.040569	3.0416105	3.2044845	3.0037682
Rtel1	2.0795786	1.877588	1.955743	1.9290963
Plin2	3.0577366	2.8856735	2.9625487	2.7719173
Smagp	0.70682657	0.6117762	0.8873396	0.513186
Tfdp1	2.5668635	2.5622816	2.785315	2.5895445
Rdh5	2.6854792	2.523505	2.757051	2.548515
Nacad	2.8703809	2.5190752	2.891524	2.5973701
Procr	0.40185288	0.72684544	0.5132599	0.6512109
Zfyve21	3.1126106	3.2267802	3.280651	3.151696
Krt79	1.7073306	1.4434085	1.5759515	1.5872957
Irx3os	0.8224674	0.87897164	1.1740396	1.1305151
Gm48242	-0.03263638	0.4256418	0.6185597	0.4242705
Mrps14	3.5180252	3.461928	3.5226445	3.3549006
Mrps6	3.07262	3.1110425	3.3463075	3.0217292
Gm20463	0.6830938	0.69785124	0.70446014	0.6731053
Nrxn3	0.36124483	0.30958953	-0.018255338	0.3001044
Shkbp1	2.3440828	2.1359591	2.4628456	2.2389355
Mapk12	2.015488	1.7380666	2.085738	1.8156292
Calhm4	0.36543727	0.2983096	-0.21111274	0.28697658
Ppp4r4	1.3916998	1.1621753	1.4675962	1.0487767
4930479D17Rik	0.190622	-0.013315143	0.38925254	0.314269
Hivep2	3.0680566	2.6359837	3.1460664	2.932162
2410022M11Rik	2.4233985	2.2259429	2.5343022	2.3014054
Usp43	0.24462682	0.18679819	0.25859162	-0.51753545
Sorbs1	3.2015214	2.9140782	3.3176455	3.084865
Lrrc7	0.26549494	0.5802945	0.75108737	0.41385907
3110006O06Rik	0.26677477	0.40949616	0.7588903	0.48742348
C9orf72	2.545161	2.3597755	2.6531565	2.43308
Mast2	2.9330904	2.822775	2.761281	2.7504144
Hist1h4c	2.1672108	1.9500886	2.2698963	1.8474871
