gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Gap43	0.46	0.49	0.46	0.57	1.0	-30.051483	-30.367706	-30.701046	-29.664486	0.0	-0.16807076	-16.56718791099308	0.14244034153993113	0.0005778676683039584	2
Hdlbp	0.31	0.35	0.31	0.55	1.0	-6485.7983	-6306.7935	-6422.4775	-6368.4683	0.0	-50.955803	-8.702545545460442	3.8390480264806235	0.8223056919965328	2846
Cox20	0.42	0.46	0.42	0.6	1.0	-5305.5864	-5171.5874	-5234.395	-5236.4077	0.0	-30.043932	-9.24953234748359	0.27867558820740346	0.7055764229991331	2442
Tmem205	0.38	0.38	0.38	0.58	1.0	-4296.228	-4259.6133	-4294.564	-4259.142	0.0	-16.106218	-9.717078597260596	2.3523359305935476	0.5515746893961283	1909
Ift122	0.48	0.37	0.37	0.56	1.0	-1115.8363	-1106.1306	-1116.0311	-1106.7501	0.0	-3.9460785	-11.984356178653575	1.346470866869299	0.08639121641144178	299
Fam13c	0.4599999999999999	0.29	0.29	0.58	1.0	-5158.0586	-5084.4375	-5144.5337	-5101.324	0.0	-24.639425	-9.284851421314494	5.082272734129374	0.6685928922276798	2314
Eid1	0.3399999999999999	0.29	0.29	0.59	1.0	-7268.8	-7153.5117	-7224.254	-7193.646	0.0	-32.638885	-8.340965909814226	1.0731942675518784	0.8977174227101994	3107
Malt1	0.26	0.41	0.26	0.43	1.0	-1508.9574	-1500.7266	-1511.4792	-1496.0518	0.0	-5.604848	-11.598617350211825	2.8958596146020357	0.12308581334874313	426
Iqgap1	0.2299999999999999	0.28	0.2299999999999999	0.65	1.0	-6970.2876	-6899.544	-6941.9087	-6930.186	0.0	-17.415888	-8.507780141912518	0.8022562766622796	0.8488876047385149	2938
Gm44946	0.33	0.36	0.33	0.62	1.0	-17.195986	-17.185444	-17.10826	-17.365938	0.0	0.073809385	-17.107893659400403	4.092372484937124	0.0005778676683039584	2
Pard6b	0.43	0.21	0.21	0.63	1.0	-9.211596	-9.881144	-9.562071	-9.504709	0.47654942	0.12729767	-17.74189897894032	1.5479158622708233	0.0002889338341519792	1
Gm46633	0.4399999999999999	0.4599999999999999	0.4399999999999999	0.55	1.0	-18.268072	-17.95835	-18.698872	-17.631107	0.0	-0.27663028	-17.186364267892085	0.37048838576193965	0.0005778676683039584	2
Hnrnpll	0.36	0.3	0.3	0.52	1.0	-2490.724	-2476.0312	-2489.164	-2477.1816	0.0	-5.8814244	-10.748725753412884	4.316279691849326	0.2739092747760763	948
Hk3	0.18	0.48	0.18	0.64	1.0	-16.412971	-17.416426	-16.321194	-17.270187	1.0	0.3722841	-17.194868948169386	3.149744675956148	0.0005778676683039584	2
Helb	0.5	0.48	0.48	0.58	1.0	-1076.8157	-1058.5198	-1065.1586	-1070.1785	0.0	-2.8825023	-12.02759695856183	1.6405615703577876	0.0861022825772898	298
Napsa	0.3	0.47	0.3	0.54	1.0	-9.009233	-9.149893	-9.0189	-9.122854	0.93127763	0.049344867	-17.781404605820438	3.146081664931017	0.0002889338341519792	1
Ccdc152	0.22	0.24	0.22	0.48	1.0	-986.8748	-983.2042	-983.36145	-987.4543	0.0	0.25165966	-12.273174049619556	3.8677244382996094	0.06992198786477896	242
Got1	0.45	0.12	0.12	0.6	1.0	-1085.2563	-1076.9352	-1082.6531	-1080.008	0.0	-2.2793038	-12.075827145627466	1.5032295182534483	0.08668015024559377	300
Phkg1	0.3299999999999999	0.41	0.3299999999999999	0.57	1.0	-2875.1074	-2849.3086	-2866.2244	-2859.0212	0.0	-6.98614	-10.51602470544235	0.7705199630174988	0.3025137243571222	1047
Ankrd10	0.47	0.48	0.47	0.62	1.0	-3820.6191	-3775.944	-3795.927	-3802.6555	0.0	-7.801502	-9.930878579783634	4.999465634519674	0.48627564287778097	1683
Mcmdc2	0.15	0.3199999999999999	0.15	0.71	0.87	-175.19205	-173.71918	-172.63255	-173.91887	0.0	-0.5529342	-14.523688560281721	5.731229334998086	0.008668015024559377	30
Serpinb6b	0.35	0.47	0.35	0.4	1.0	-5281.3096	-5221.5757	-5293.96	-5212.62	0.0	-29.83145	-9.404823434847513	0.7760014108485702	0.5827795434845421	2017
Msmp	0.4	0.5	0.4	0.53	1.0	-63.561554	-61.603504	-62.598396	-62.772816	0.0	-0.34254467	-15.63575117606783	3.1905162764589776	0.002600404507367813	9
Rmrp	0.1999999999999999	0.33	0.1999999999999999	0.09	1.0	-1353.9624	-1394.8893	-1409.4128	-1343.9216	0.0	-4.3606515	-11.8269063800638	0.35364489189969994	0.09737070210921699	337
Xlr4a	0.41	0.46	0.41	0.27	1.0	-48.341328	-51.365032	-52.129353	-47.270924	0.0	-0.46487057	-16.063834819412776	5.097980197256972	0.0020225368390638545	7
Wdr13	0.37	0.4499999999999999	0.37	0.58	1.0	-2291.1106	-2254.5713	-2285.689	-2261.6729	0.0	-12.78465	-10.874177283480982	5.913168549780162	0.2375036116729269	822
Sord	0.36	0.37	0.36	0.67	0.9899999999999998	-2980.5034	-2970.2239	-2977.499	-2973.1687	0.0	-3.185427	-10.435694454685084	3.695816424574977	0.33227390927477607	1150
Gm42699	0.34	0.42	0.34	0.63	1.0	-133.08705	-129.12117	-130.56499	-131.17099	0.0	-0.8321349	-14.89059119145889	2.8949106471724564	0.005778676683039584	20
Pawr	0.26	0.46	0.26	0.53	1.0	-5631.294	-5581.822	-5629.9927	-5581.811	0.0	-21.490154	-9.107402253503679	0.40543805451480974	0.6934412019647501	2400
Fgf2os	0.3299999999999999	0.4399999999999999	0.3299999999999999	0.61	1.0	-288.7082	-283.22226	-287.06845	-284.3178	0.0	-1.9067181	-13.807234043577111	0.1909283472353538	0.01444669170759896	50
Dmd	0.48	0.4	0.4	0.61	1.0	-8934.138	-8662.766	-8821.061	-8770.731	0.0	-70.96643	-7.900275674419078	0.943538838458374	0.9266108061253973	3207
Tsga10	0.39	0.33	0.33	0.52	1.0	-1971.2689	-1956.1614	-1968.0092	-1960.4199	0.0	-4.7116604	-11.166634887554556	1.637426289625644	0.17942791100837907	621
Rerg	0.49	0.28	0.28	0.58	1.0	-40.685802	-39.64126	-40.125397	-40.097492	0.0	-0.2554999	-16.277803237426696	4.671922203290036	0.0011557353366079169	4
Nthl1	0.35	0.5	0.35	0.56	1.0	-2106.1824	-2075.7715	-2093.2446	-2086.827	0.0	-8.405973	-11.04230202653133	3.0420191728056736	0.20947702976018492	725
Rarres1	0.18	0.07	0.07	0.62	1.0	-1058.2546	-1033.4193	-1042.9602	-1042.3423	0.0	-6.9106474	-12.061554513289941	0.9461329466929724	0.0765674660502745	265
Rbm44	0.04	0.12	0.04	0.5	1.0	-660.6007	-699.1642	-672.8625	-682.157	0.68203646	9.361771	-13.026535309407148	3.7662215041022726	0.04189540595203698	145
Pcnx3	0.42	0.32	0.32	0.51	1.0	-1693.8164	-1677.8346	-1690.2539	-1680.198	0.0	-5.9143996	-11.352181924044496	1.838846302771982	0.16324761629586826	565
Trappc4	0.42	0.39	0.39	0.53	1.0	-4045.9465	-3981.727	-4015.5164	-4017.1086	0.0	-12.524137	-9.802236708631233	1.334506261558122	0.5388616006934412	1865
Gm34829	0.0699999999999999	0.08	0.0699999999999999	0.84	0.4800000000000001	-124.72029	-131.65053	-124.7415	-131.54642	0.99693954	2.9645488	-14.991300630092589	0.7977090331138346	0.005778676683039584	20
Olfr172	0.2099999999999999	0.42	0.2099999999999999	0.63	1.0	-71.58368	-69.77785	-70.91416	-70.0142	0.0	-0.6816169	-15.656248701063376	0.16626077056344002	0.002889338341519792	10
Mtcp1	0.48	0.35	0.35	0.57	1.0	-693.8168	-681.93915	-690.9498	-685.1795	0.0	-3.7511177	-12.716035438624255	1.0895389731765537	0.04594047963016469	159
Rrp9	0.48	0.38	0.38	0.5	1.0	-1837.9192	-1822.7764	-1829.2595	-1832.052	0.0	-2.5480871	-11.201076096696765	4.455081489197552	0.1846287200231147	639
Tert	0.1999999999999999	0.14	0.14	0.77	0.69	-82.54866	-80.89955	-81.84898	-81.127304	0.0	-0.61728716	-15.499721960506388	0.8292787108988886	0.0034672060098237503	12
Kat14	0.36	0.4499999999999999	0.36	0.54	1.0	-1318.2932	-1307.6361	-1317.4786	-1309.1467	0.0	-3.9722676	-11.687145460699671	5.947614462436668	0.11586246749494365	401
Col6a2	0.37	0.4	0.37	0.5	1.0	-6691.2695	-6535.115	-6604.6196	-6620.157	0.0	-30.88368	-8.656918141407196	5.238622973579142	0.8225946258306848	2847
4930483P17Rik	0.11	0.49	0.11	0.57	1.0	-24.505642	-24.661255	-24.314966	-25.127975	1.0	0.270276	-16.78390474449999	3.125924123656276	0.0008668015024559376	3
Sars	0.47	0.49	0.47	0.56	1.0	-4311.774	-4257.829	-4308.189	-4261.7725	0.0	-21.71536	-9.688955579439282	5.554873230749843	0.568332851776943	1967
Tsc22d3	0.47	0.14	0.14	0.71	0.87	-1892.4788	-1884.179	-1884.4955	-1891.024	0.0	-0.63177335	-11.265469636130412	1.6147764193347482	0.15602427044206876	540
Chd8	0.41	0.4	0.4	0.62	1.0	-3524.4746	-3465.214	-3515.3547	-3471.1362	0.0	-23.164564	-10.11204984451934	3.967740156090336	0.4177983241837619	1446
Gm17399	0.49	0.31	0.31	0.62	1.0	-9.028257	-9.4981575	-9.419614	-9.165769	0.1671497	0.05972038	-17.828876065657376	4.762339366514232	0.0002889338341519792	1
Map3k19	0.0899999999999999	0.47	0.0899999999999999	0.73	0.8099999999999999	-125.08116	-126.61488	-124.85918	-125.82747	1.0	0.32411718	-14.943016679518072	0.04672441531770932	0.006067610517191563	21
Cep104	0.44	0.4399999999999999	0.4399999999999999	0.52	1.0	-1857.2194	-1844.7402	-1857.6627	-1842.9017	0.0	-6.218066	-11.223966262935221	4.0773238256455375	0.17856110950592313	618
Dbt	0.47	0.4	0.4	0.58	1.0	-2422.7537	-2398.6704	-2414.2205	-2408.1902	0.0	-6.324837	-10.77579223163866	1.2466400687841865	0.24617162669748627	852
Chchd5	0.4399999999999999	0.4	0.4	0.55	1.0	-2000.2263	-1973.2761	-1985.1816	-1987.7738	0.0	-5.408058	-11.116190343756486	1.0967725353440914	0.19011846287200232	658
4930581F22Rik	0.49	0.33	0.33	0.47	1.0	-975.89764	-950.2914	-976.02405	-948.97034	0.0	-11.694381	-12.251203627832268	1.6510429243812883	0.06703264952325917	232
Sox5it	0.31	0.36	0.31	0.65	1.0	-16.11196	-16.926146	-16.1405	-16.911804	0.964947	0.34736815	-17.143317875418116	5.314126402666974	0.0005778676683039584	2
Ric8b	0.43	0.4399999999999999	0.43	0.61	1.0	-1534.3727	-1519.1361	-1531.6426	-1521.22	0.0	-5.712149	-11.482535969877503	5.34006118189443	0.13839930655879804	479
Orc2	0.35	0.35	0.35	0.53	1.0	-2147.961	-2101.258	-2139.0603	-2109.2021	0.0	-16.832727	-11.004010107015034	4.045781589978835	0.20947702976018492	725
Zfp385b	0.12	0.5	0.12	0.65	1.0	-946.2918	-936.6738	-937.29425	-947.5788	0.0	0.55893147	-12.300282918256357	3.093080739112804	0.06558798035249928	227
Hist1h2bh	0.48	0.1099999999999999	0.1099999999999999	0.59	1.0	-341.24872	-338.7044	-340.59116	-339.99246	0.0	-0.5455851	-13.670990590017528	4.7873784173932545	0.01849176538572667	64
Gm42868	0.4399999999999999	0.49	0.4399999999999999	0.54	1.0	-16.959671	-16.43189	-16.751656	-16.633133	0.0	-0.14181368	-17.148579013441033	0.3515094473908418	0.0005778676683039584	2
Ppp4r1	0.47	0.4599999999999999	0.4599999999999999	0.6	1.0	-1614.1881	-1600.2628	-1613.3834	-1601.8748	0.0	-5.347622	-11.411838009364509	4.339442879094773	0.15400173360300493	533
Dazap1	0.41	0.41	0.41	0.61	1.0	-3377.2876	-3306.304	-3359.3306	-3320.645	0.0	-24.599558	-10.201163056665175	4.057643892839332	0.4013290956370991	1389
Gm47767	0.43	0.3399999999999999	0.3399999999999999	0.63	1.0	-720.23047	-713.0194	-717.6216	-715.3573	0.0	-2.1163905	-12.597070994021653	4.946931780694623	0.04911875180583646	170
C1galt1	0.39	0.34	0.34	0.53	1.0	-3948.0405	-3903.4265	-3941.0586	-3912.0957	0.0	-15.610639	-9.899807517749627	1.1220306967996612	0.4654724068188385	1611
Gm11808	0.41	0.42	0.41	0.47	1.0	-3790.3667	-3762.129	-3781.6113	-3770.0562	0.0	-8.820758	-9.964100411387115	3.562702415280279	0.4750072233458538	1644
Racgap1	0.2099999999999999	0.49	0.2099999999999999	0.63	1.0	-80.533516	-79.50906	-79.43351	-80.43385	0.0	-0.043282997	-15.4574528729489	0.11973057243202323	0.0034672060098237503	12
Aktip	0.39	0.35	0.35	0.55	1.0	-3877.7993	-3823.1614	-3863.55	-3835.7246	0.0	-18.272812	-9.897002651907124	1.2120178879760521	0.49638832707310027	1718
Dact1	0.4	0.2299999999999999	0.2299999999999999	0.6	1.0	-1455.4196	-1429.5377	-1449.8303	-1439.6837	0.0	-6.833988	-11.580345766634146	5.287242537805185	0.12337474718289512	427
Gm50336	0.47	0.3299999999999999	0.3299999999999999	0.53	1.0	-58.613686	-56.339867	-58.494312	-57.192394	0.0	-0.61725897	-15.828907471924175	4.873600356232676	0.0023114706732158337	8
Pik3r1	0.47	0.09	0.09	0.76	0.72	-3941.2214	-3927.468	-3929.9524	-3940.3333	0.0	-0.38573322	-9.93315307389754	1.4878245926985771	0.4377347587402485	1515
CT868723.1	0.19	0.49	0.19	0.72	0.84	-17.46345	-18.001572	-17.428524	-18.057987	1.0	0.25820446	-17.14429592134749	3.141464280596424	0.0005778676683039584	2
Abhd6	0.36	0.45	0.36	0.55	1.0	-1357.0355	-1328.7107	-1341.3992	-1342.3591	0.0	-6.3738756	-11.70295912781744	3.416255969171633	0.11615140132909564	402
Zfp993	0.41	0.28	0.28	0.59	1.0	-250.86215	-242.73581	-248.07333	-246.23459	0.0	-2.0097253	-14.034837601317935	1.8074887115113567	0.013579890205143023	47
Tnpo1	0.47	0.46	0.46	0.48	1.0	-3460.159	-3425.2915	-3459.8247	-3425.5415	0.0	-15.03416	-10.125215625109007	2.1898168104574456	0.42155446402773766	1459
Pigo	0.4	0.5	0.4	0.59	1.0	-472.22055	-463.86163	-467.22797	-468.8946	0.0	-1.4444453	-13.19859283555374	0.1285695720488711	0.030049118751805836	104
Csrnp2	0.42	0.47	0.42	0.64	1.0	-487.86548	-478.08575	-485.52402	-481.12323	0.0	-2.9281213	-13.11475423212026	3.694148555955578	0.030626986420109796	106
Marc2	0.39	0.4599999999999999	0.39	0.55	1.0	-5224.2754	-5182.0093	-5212.991	-5192.057	0.0	-13.992213	-9.182590174357	5.32952728274068	0.7526726379659058	2605
