gene	bin_0	bin_1	bin_2	bin_3
Gap43	0.5300141	-0.27205962	0.56404823	-0.26867196
Hdlbp	3.2468133	3.255013	3.581216	3.5102475
Cox20	3.4315813	3.200542	3.4260736	3.1583836
Tmem205	3.1667898	3.1451015	3.479268	2.800175
Ift122	2.4507678	2.2064276	2.515254	2.1037333
Fam13c	3.408342	2.9410164	3.4120107	3.302879
Eid1	3.6626704	3.5606785	3.5201094	3.1083906
Malt1	2.5139713	2.2506707	2.8513389	2.073112
Iqgap1	3.634321	3.5709903	3.207972	3.1187766
Gm44946	-0.16661082	-0.10339456	0.36098903	0.38562554
Pard6b	-0.07418019	0.26530463	-0.08860368	-0.039908145
Gm46633	0.29596633	-0.10211527	0.15479265	-0.12772775
Hnrnpll	2.971309	2.2065382	3.1974142	2.7633884
Hk3	-0.16339958	-0.125058	0.57531756	-0.12150306
Helb	2.428165	2.192632	2.474802	2.1292899
Napsa	-0.08594021	-0.04251774	0.318224	-0.039913554
Ccdc152	2.1587756	1.3286529	2.5148575	2.1026447
Got1	2.3762436	2.2593408	2.4764154	1.1300607
Phkg1	3.1816397	2.8658247	3.008653	2.5036194
Ankrd10	3.170319	2.9807916	3.1882875	3.1766498
Mcmdc2	1.4857852	0.30051622	0.5823903	0.90376234
Serpinb6b	3.502285	3.0030565	3.3471165	2.607673
Msmp	0.5306152	0.4260214	0.69716513	0.63224995
Rmrp	1.6686425	2.7443714	-0.02533981	2.6095965
Xlr4a	-0.7313228	0.7402154	-0.8311875	0.4744818
Wdr13	2.9764884	2.6956735	2.8115292	2.7261653
Sord	2.729594	2.7712238	3.1876373	2.9947748
Gm42699	0.56397223	0.7277746	1.212794	0.5443957
Pawr	3.3721204	3.4256988	3.1946414	3.3920214
Fgf2os	1.521724	1.3638141	1.373121	1.2673397
Dmd	3.6259365	3.589313	3.5576994	3.5323741
Tsga10	2.804113	2.6398568	2.878083	2.3638365
Rerg	0.16821206	0.21274564	0.10792559	0.48883197
Nthl1	2.7999992	2.5892904	3.0148692	2.5780382
Rarres1	2.3958454	2.397565	1.592819	2.0844057
Rbm44	1.0577724	-0.83747923	2.5603812	1.2584616
Pcnx3	2.7459438	2.577951	2.9005156	2.1125264
Trappc4	3.3195636	3.1779993	3.2445693	2.7944713
Gm34829	1.3039296	1.2931676	-1.2704368	-0.635951
Olfr172	0.7214542	0.5268154	0.19515051	0.4108118
Mtcp1	2.0794997	1.6754056	2.1885471	1.5612197
Rrp9	2.4580362	2.5949774	2.7019987	2.7781203
Tert	0.79020286	0.72994745	-0.54013586	-0.09202363
Kat14	2.5004475	2.459282	2.3548205	2.4239194
Col6a2	3.5930166	3.121538	3.552058	3.307607
4930483P17Rik	-0.29624084	-0.17725609	0.631426	-0.18054995
Sars	3.1649115	3.1845837	3.2420456	3.1870768
Tsc22d3	2.7297165	2.7781956	2.771581	1.9171879
Chd8	3.0421033	2.748508	3.3270497	3.0128446
Gm17399	-0.07392959	-0.038082622	-0.08416496	0.2379383
Map3k19	1.3040462	0.5286637	-0.05655467	0.5460574
Cep104	2.8415143	2.359793	2.9586034	2.4714272
