gene	frac_real_circadian_samples_crossing_zero	frac_imag_circadian_samples_crossing_zero	frac_circadian_samples_crossing_zero	frac_circadian_samples_largest_component	frac_circadian_samples_largest_component_p_val	waveform_log_evidence	flat_waveform_log_evidence	non_circadian_component_subtracted_waveform_log_evidence	circadian_component_subtracted_waveform_log_evidence	circ_bf_frac	waveform_over_circadian_component_subtracted_log10_bf	expected_mesor	expected_acrophase	frac_cell_detected	num_cell_detected
Zfp185	0.33	0.24	0.24	0.69	0.93	-25.49233	-25.317766	-25.578959	-25.5417	0.0	0.021441037	-13.896142630299215	1.9259319872762406	0.008583690987124463	4
Fcor	0.24	0.21	0.21	0.62	1.0	-15.679532	-16.49828	-15.411815	-16.667307	1.0	0.42898515	-14.353666910238271	0.9584105304375088	0.006437768240343348	3
2210408I21Rik	0.38	0.28	0.28	0.67	0.9899999999999998	-61.63102	-60.48406	-60.736195	-61.26571	0.0	-0.15865241	-12.765745414578106	5.356324130740335	0.030042918454935622	14
Ube2t	0.36	0.3	0.3	0.52	1.0	-40.118538	-39.12066	-40.463737	-38.888298	0.0	-0.5342864	-13.550159205053188	1.1859996390031347	0.012875536480686695	6
Bik	0.41	0.19	0.19	0.58	1.0	-174.50258	-167.72156	-171.55902	-170.28912	0.0	-1.8298804	-11.612034648953621	1.9085858437161667	0.06866952789699571	32
Sema3g	0.18	0.13	0.13	0.62	1.0	-428.61908	-438.14468	-428.4918	-436.09042	1.0	3.2447634	-10.10930081928446	5.508313595553122	0.23390557939914164	109
Ilf3	0.36	0.47	0.36	0.63	1.0	-322.61334	-315.0849	-321.9603	-315.17276	0.0	-3.2314038	-10.325707132436062	5.576681241217193	0.24248927038626608	113
Fmo3	0.13	0.0999999999999999	0.0999999999999999	0.66	1.0	-87.12162	-91.42392	-86.65869	-89.95827	1.0	1.2319402	-12.494610582433705	3.6756149563190177	0.032188841201716736	15
1700007J10Rik	0.4599999999999999	0.3299999999999999	0.3299999999999999	0.64	1.0	-8.442895	-8.119635	-8.329931	-8.230688	0.0	-0.09216026	-15.398969091086803	4.815314976773063	0.002145922746781116	1
Ppp1r13b	0.45	0.42	0.42	0.58	1.0	-481.2662	-468.03082	-472.8488	-475.29852	0.0	-2.5917313	-9.557032517929716	3.905966291341555	0.39914163090128757	186
Runx1t1	0.46	0.3	0.3	0.46	1.0	-41.950966	-40.016712	-41.580006	-39.7109	0.0	-0.97284853	-13.51190713566387	4.255268787035581	0.017167381974248927	8
Zfp563	0.29	0.43	0.29	0.58	1.0	-94.45274	-94.250145	-94.378586	-94.22328	0.0	-0.09965394	-12.141037359996382	3.4876688923636565	0.055793991416309016	26
Strip1	0.3	0.22	0.22	0.62	1.0	-182.85355	-180.1619	-182.28384	-181.57889	0.0	-0.553577	-11.21881575279255	0.7263211200504829	0.1223175965665236	57
Gm48772	0.4399999999999999	0.31	0.31	0.57	1.0	-7.6943145	-7.4094214	-7.478965	-7.63452	0.0	-0.02596839	-15.359180748666038	4.8799639137228885	0.002145922746781116	1
Ran	0.34	0.31	0.31	0.6	1.0	-550.593	-541.39185	-549.00305	-542.9066	0.0	-3.3381617	-9.21034738944849	3.853202495970549	0.5107296137339056	238
Cngb1	0.31	0.22	0.22	0.66	1.0	-23.339281	-23.036243	-22.708597	-23.671352	0.0	0.14421673	-13.871582922351937	1.2483996155372434	0.006437768240343348	3
Cacng1	0.27	0.42	0.27	0.59	1.0	-6.594165	-7.2708397	-6.743785	-7.0793676	0.7788893	0.2107209	-15.390092518098562	3.0512759988917013	0.002145922746781116	1
Adamts1	0.14	0.39	0.14	0.22	1.0	-875.1252	-895.9498	-907.2799	-872.7529	0.0	-1.0302565	-8.964518698704346	2.823873098983135	0.4871244635193133	227
Ppt2	0.32	0.38	0.32	0.61	1.0	-338.0035	-325.4223	-333.58392	-329.89243	0.0	-3.522599	-10.128824905110676	4.120216987515757	0.2875536480686695	134
Zfp811	0.1899999999999999	0.48	0.1899999999999999	0.56	1.0	-11.258092	-13.346128	-11.86518	-12.73125	0.7092541	0.63978434	-14.70799793114416	6.2610707454625825	0.004291845493562232	2
E2f7	0.2	0.34	0.2	0.61	1.0	-16.211275	-16.01635	-15.583359	-16.522717	0.0	0.13525729	-14.324605395853345	2.589073103091919	0.006437768240343348	3
Thoc3	0.35	0.39	0.35	0.61	1.0	-300.7023	-296.58124	-299.29376	-298.1018	0.0	-1.1293803	-10.45236671948058	2.34559697413628	0.24248927038626608	113
Cnnm4	0.41	0.48	0.41	0.59	1.0	-67.27262	-65.582016	-65.9633	-66.93583	0.0	-0.14626691	-12.669506349615471	0.31176299794942963	0.027896995708154508	13
Hist1h2bg	0.31	0.3299999999999999	0.31	0.58	1.0	-11.197574	-11.213178	-10.539648	-11.8819	1.0	0.29719907	-14.6695597238414	5.678458261075398	0.004291845493562232	2
Slc25a3	0.35	0.4599999999999999	0.35	0.56	1.0	-912.83875	-859.1681	-900.509	-874.7667	0.0	-16.534468	-8.022670515532214	3.5629267751408538	0.7896995708154506	368
Plekha2	0.47	0.34	0.34	0.54	1.0	-230.80061	-222.63828	-232.77873	-221.35083	0.0	-4.1039886	-10.88540122637497	2.335056408632818	0.15450643776824036	72
1700028J19Rik	0.44	0.2299999999999999	0.2299999999999999	0.66	1.0	-17.33018	-17.628963	-17.176802	-17.769814	1.0	0.19093075	-14.419541174278198	4.634130841182347	0.006437768240343348	3
Armcx3	0.4399999999999999	0.48	0.4399999999999999	0.52	1.0	-331.56238	-327.73315	-331.3349	-328.2589	0.0	-1.4346774	-10.286836170125762	0.6853524887877036	0.259656652360515	121
Zfyve26	0.48	0.39	0.39	0.58	1.0	-160.01108	-154.98935	-158.49844	-157.12753	0.0	-1.2523077	-11.493859264559013	3.563665893543911	0.10300429184549356	48
Mbnl2	0.47	0.34	0.34	0.51	1.0	-822.2762	-783.2877	-810.9321	-795.26746	0.0	-11.729741	-8.321632931182524	2.5678899189472215	0.7575107296137339	353
Anxa3	0.2299999999999999	0.17	0.17	0.61	1.0	-1149.4021	-1146.0393	-1129.0928	-1166.3357	0.0	7.354166	-7.470823900432713	5.434578568945273	0.8605150214592274	401
Socs3	0.3	0.49	0.3	0.56	1.0	-173.0594	-169.16348	-171.05225	-171.00862	0.0	-0.89064294	-11.333483086327334	6.221091490269837	0.08798283261802575	41
Fchsd2	0.41	0.2199999999999999	0.2199999999999999	0.57	1.0	-484.7889	-467.62354	-472.92294	-480.1397	0.0	-2.0191221	-9.613809005359048	4.719972625627394	0.4206008583690987	196
Steap3	0.37	0.25	0.25	0.47	1.0	-240.3529	-239.0457	-243.63419	-237.8949	0.0	-1.0674992	-10.69733167191312	4.299837269866566	0.16952789699570817	79
Rufy2	0.5	0.4399999999999999	0.4399999999999999	0.59	1.0	-249.5804	-238.74394	-243.47568	-245.86111	0.0	-1.6152645	-10.890981153108834	2.4517335445016073	0.1609442060085837	75
Raph1	0.28	0.49	0.28	0.53	1.0	-619.4772	-596.79724	-612.76404	-601.4198	0.0	-7.8422174	-9.077218167936213	0.105672625892411	0.47854077253218885	223
Ubtd1	0.4	0.49	0.4	0.61	1.0	-171.45148	-164.1541	-167.05667	-168.36543	0.0	-1.340252	-11.381873015833154	2.7870647787364753	0.10300429184549356	48
Nrip3	0.38	0.32	0.32	0.63	1.0	-13.960928	-12.908859	-13.370173	-13.682886	0.0	-0.12075204	-14.697072885728758	2.1242533139930853	0.004291845493562232	2
Ano3	0.48	0.36	0.36	0.54	1.0	-7.048639	-6.9342284	-6.9576745	-6.9997153	0.0	-0.021247203	-15.46306506159888	5.034993121212224	0.002145922746781116	1
Stim1	0.27	0.43	0.27	0.54	1.0	-499.0276	-489.73544	-498.50385	-489.33813	0.0	-4.208076	-9.46553446316685	0.24528237215936155	0.4313304721030043	201
Ibtk	0.45	0.49	0.45	0.71	0.87	-250.1813	-246.92105	-248.20041	-248.81161	0.0	-0.59484875	-10.813108618972086	3.454641309468479	0.1759656652360515	82
Dhx29	0.28	0.5	0.28	0.62	1.0	-187.3862	-182.66566	-184.11946	-185.77998	0.0	-0.6975709	-11.124946024979419	6.145184023152535	0.11373390557939914	53
Serpina3g	0.42	0.12	0.12	0.65	1.0	-58.30894	-60.305817	-57.164024	-59.71244	1.0	0.6095321	-13.052384606665832	1.81172595333347	0.015021459227467811	7
